871.970 0.000 0.000 0.001
871.980 0.000 0.000 0.001
871.980 0.000 0.000 0.001
871.980 0.000 0.000 0.001
871.990 0.000 0.000 0.001
871.990 0.000 0.000 0.001
871.990 0.000 0.000 0.001
872.000 0.000 0.000 0.001
872.000 0.000 0.000 0.001
872.000 0.000 0.000 0.001
872.010 0.000 0.000 0.001
872.010 0.000 0.000 0.001
872.010 0.000 0.000 0.001
872.020 0.000 0.000 0.001
872.020 0.000 0.000 0.001
872.020 0.000 0.000 0.001
872.030 0.000 0.000 0.001
872.030 0.000 0.000 0.001
872.030 0.000 0.000 0.001
872.040 0.000 0.000 0.001
872.040 0.000 0.000 0.001
872.040 0.000 0.000 0.001
872.050 0.000 0.000 0.001
872.050 0.000 0.000 0.001
872.050 0.000 0.000 0.001
872.060 0.000 0.000 0.001
872.060 0.000 0.000 0.001
872.060 0.000 0.000 0.001
872.070 0.000 0.000 0.001
872.070 0.000 0.000 0.001
872.080 0.000 0.000 0.001
872.080 0.000 0.000 0.001
872.080 0.000 0.000 0.001
872.090 0.000 0.000 0.001
872.090 0.000 0.000 0.001
872.090 0.000 0.000 0.001
872.100 0.000 0.000 0.001
872.100 0.000 0.000 0.001
872.100 0.000 0.000 0.001
872.110 0.000 0.000 0.001
872.110 0.000 0.000 0.001
872.110 0.000 0.000 0.001
872.120 0.000 0.000 0.001
872.120 0.000 0.000 0.001
872.120 0.000 0.000 0.001
872.130 0.000 0.000 0.001
872.130 0.000 0.000 0.001
872.140 0.000 0.000 0.001
872.150 0.000 0.000 0.001
872.150 0.000 0.000 0.001
872.150 0.000 0.000 0.001
872.160 0.000 0.000 0.001
872.160 0.000 0.000 0.001
872.160 0.000 0.000 0.001
872.170 0.000 0.000 0.001
872.170 0.000 0.000 0.001
872.170 0.000 0.000 0.001
872.180 0.000 0.000 0.001
872.180 0.000 0.000 0.001
872.180 0.000 0.000 0.001
872.190 0.000 0.000 0.001
872.190 0.000 0.000 0.001
872.190 0.000 0.000 0.001
872.200 0.000 0.000 0.001
872.200 0.000 0.000 0.001
872.200 0.000 0.000 0.001
872.210 0.000 0.000 0.001
872.210 0.000 0.000 0.001
872.210 0.000 0.000 0.001
872.220 0.000 0.000 0.001
872.220 0.000 0.000 0.001
872.220 0.000 0.000 0.001
872.230 0.000 0.000 0.001
872.230 0.000 0.000 0.001
872.230 0.000 0.000 0.001
872.240 0.000 0.000 0.001
872.240 0.000 0.000 0.001
872.240 0.000 0.000 0.001
872.250 0.000 0.000 0.001
872.250 0.000 0.000 0.001
872.250 0.000 0.000 0.001
872.260 0.000 0.000 0.001
872.260 0.000 0.000 0.001
872.260 0.000 0.000 0.001
872.270 0.000 0.000 0.001
872.270 0.000 0.000 0.001
872.270 0.000 0.000 0.001
872.270 0.000 0.000 0.001
872.280 0.000 0.000 0.001
872.280 0.000 0.000 0.001
872.280 0.000 0.000 0.001
872.290 0.000 0.000 0.001
872.290 0.000 0.000 0.001
872.290 0.000 0.000 0.001
872.300 0.000 0.000 0.001
872.300 0.000 0.000 0.001
872.300 0.000 0.000 0.001
872.310 0.000 0.000 0.001
872.310 0.000 0.000 0.001
872.310 0.000 0.000 0.001
872.320 0.000 0.000 0.001
872.320 0.000 0.000 0.001
872.320 0.000 0.000 0.001
872.330 0.000 0.000 0.001
872.330 0.000 0.000 0.001
872.330 0.000 0.000 0.001
872.340 0.000 0.000 0.001
872.340 0.000 0.000 0.001
872.340 0.000 0.000 0.001
872.350 0.000 0.000 0.001
872.350 0.000 0.000 0.001
872.360 0.000 0.000 0.001
872.360 0.000 0.000 0.001
872.370 0.000 0.000 0.001
872.370 0.000 0.000 0.001
872.370 0.000 0.000 0.001
872.380 0.000 0.000 0.001
872.380 0.000 0.000 0.001
872.380 0.000 0.000 0.001
872.390 0.000 0.000 0.001
872.390 0.000 0.000 0.001
872.390 0.000 0.000 0.001
872.400 0.000 0.000 0.001
872.400 0.000 0.000 0.001
872.400 0.000 0.000 0.001
872.410 0.000 0.000 0.001
872.410 0.000 0.000 0.001
872.410 0.000 0.000 0.001
872.420 0.000 0.000 0.001
872.420 0.000 0.000 0.001
872.420 0.000 0.000 0.001
872.430 0.000 0.000 0.001
872.430 0.000 0.000 0.001
872.430 0.000 0.000 0.001
872.440 0.000 0.000 0.001
872.440 0.000 0.000 0.001
872.440 0.000 0.000 0.001
872.450 0.000 0.000 0.001
872.450 0.000 0.000 0.001
872.450 0.000 0.000 0.001
872.450 0.000 0.000 0.001
872.460 0.000 0.000 0.001
872.460 0.000 0.000 0.001
872.460 0.000 0.000 0.001
872.470 0.000 0.000 0.001
872.470 0.000 0.000 0.001
872.470 0.000 0.000 0.001
872.480 0.000 0.000 0.001
