0,0.00300,0.00000,0.00000,0.80029
1,0.00600,0.57055,0.32885,0.96557
2,0.00900,-0.07031,0.33325,0.96459
3,0.01200,-0.07470,0.33374,0.96557
4,0.01500,-0.07373,0.33398,0.96704
5,0.01900,-0.07714,0.33105,0.96020
6,0.02200,-0.07592,0.33471,0.96508
7,0.02500,-0.07592,0.33569,0.96313
8,0.02800,-0.07226,0.33325,0.96191
9,0.03100,-0.07763,0.33569,0.96386
10,0.03400,-0.07739,0.33715,0.96166
11,0.03800,-0.07714,0.33129,0.96069
12,0.04100,-0.07470,0.33227,0.95532
13,0.04400,-0.07714,0.33129,0.96069
14,0.04700,-0.07739,0.33203,0.95874
15,0.05000,-0.07763,0.33276,0.95800
16,0.05400,-0.07348,0.33081,0.95654
17,0.05700,-0.06347,0.32861,0.95483
18,0.06000,-0.07446,0.33129,0.95849
19,0.06300,-0.07617,0.32788,0.96118
20,0.06600,-0.07690,0.33178,0.95947
21,0.07000,-0.07543,0.32812,0.95825
22,0.07300,-0.07299,0.33081,0.96093
23,0.07600,-0.07641,0.33081,0.96142
24,0.07900,-0.07275,0.32983,0.95947
25,0.08200,-0.07470,0.33105,0.95825
26,0.08500,-0.07177,0.33251,0.95971
27,0.08900,-0.07592,0.33081,0.95825
28,0.09200,-0.07470,0.33325,0.96435
29,0.09500,-0.07324,0.32299,0.95971
30,0.09900,-0.07348,0.33056,0.96606
31,0.10300,-0.07250,0.32690,0.96289
32,0.10700,-0.07275,0.32666,0.96557
33,0.11000,-0.07006,0.32910,0.96069
34,0.11400,-0.07128,0.32495,0.96191
35,0.11700,-0.07519,0.32177,0.96240
36,0.12000,-0.07250,0.33032,0.95898
37,0.12300,-0.07055,0.32592,0.96069
38,0.12700,-0.07299,0.32470,0.95996
39,0.13000,-0.07250,0.32812,0.96191
40,0.13300,-0.07128,0.32153,0.96337
41,0.13600,-0.07275,0.32690,0.96362
42,0.13900,-0.07275,0.32373,0.96484
43,0.14300,-0.07250,0.32543,0.96655
44,0.14600,-0.07348,0.32788,0.96582
45,0.14900,-0.07202,0.32934,0.96264
46,0.15200,-0.07202,0.32446,0.96313
47,0.15500,-0.07128,0.33471,0.96655
48,0.15900,-0.07397,0.32836,0.96679
49,0.16200,-0.07543,0.32617,0.96337
50,0.16500,-0.07543,0.32519,0.96215
51,0.16800,-0.07128,0.33056,0.96948
52,0.17100,-0.07641,0.32641,0.96606
53,0.17500,-0.07080,0.33007,0.96630
54,0.17800,-0.07373,0.32983,0.96655
55,0.18100,-0.07421,0.33007,0.96435
56,0.18400,-0.07836,0.33227,0.96337
57,0.18700,-0.07592,0.33154,0.96215
58,0.19000,-0.07666,0.33007,0.96142
59,0.19400,-0.07788,0.33178,0.96484
60,0.19700,-0.07666,0.33203,0.96289
61,0.20000,-0.07617,0.33325,0.96044
62,0.20300,-0.07641,0.33032,0.96508
63,0.20600,-0.07714,0.32812,0.96289
64,0.21000,-0.07714,0.32910,0.96166
65,0.21300,-0.07788,0.33496,0.96215
66,0.21600,-0.07763,0.33203,0.96411
67,0.21900,-0.07568,0.33496,0.96289
68,0.22200,-0.07470,0.32739,0.96801
69,0.22600,-0.07568,0.33105,0.96240
70,0.22900,-0.07885,0.33081,0.96215
71,0.23200,-0.07397,0.32934,0.96435
72,0.23500,-0.07641,0.33325,0.96386
73,0.23800,-0.07617,0.32836,0.96508
74,0.24200,-0.07202,0.32641,0.96166
75,0.24500,-0.07275,0.32812,0.96289
76,0.24800,-0.06591,0.31469,0.96337
77,0.25100,-0.07104,0.34350,0.96704
78,0.25400,-0.07128,0.32958,0.95336
79,0.25700,-0.07763,0.32885,0.96533
80,0.26100,-0.07592,0.33081,0.96484
81,0.26400,-0.07617,0.32983,0.96899
82,0.26700,-0.07128,0.33251,0.96411
83,0.27000,-0.07519,0.33129,0.96484
84,0.27300,-0.07397,0.33081,0.96752
85,0.27700,-0.07470,0.32885,0.96508
86,0.28000,-0.07568,0.33007,0.96411
87,0.28300,-0.07739,0.34277,0.96459
88,0.28600,-0.07568,0.32617,0.96411
89,0.28900,-0.07128,0.32568,0.96484
90,0.29300,-0.07128,0.32519,0.96484
91,0.29600,-0.07446,0.32543,0.96582
92,0.29900,-0.07128,0.32373,0.96704
93,0.30200,-0.07519,0.32543,0.96459
94,0.30500,-0.07177,0.32690,0.96582
