291.735 -0.051 -0.113 1.016
291.738 -0.042 -0.114 1.017
291.742 -0.045 -0.111 1.021
291.745 -0.046 -0.114 1.020
291.748 -0.032 -0.112 1.017
291.752 -0.051 -0.118 1.018
291.755 -0.062 -0.109 1.015
291.758 -0.051 -0.113 1.021
291.762 -0.046 -0.111 1.019
291.765 -0.047 -0.116 1.020
291.768 -0.042 -0.115 1.018
291.772 -0.048 -0.115 1.019
291.775 -0.048 -0.113 1.019
291.779 -0.050 -0.111 1.020
291.782 -0.046 -0.119 1.018
291.785 -0.045 -0.116 1.017
291.788 -0.044 -0.115 1.019
291.792 -0.048 -0.113 1.018
291.795 -0.043 -0.119 1.017
291.798 -0.061 -0.116 1.017
291.801 -0.047 -0.113 1.020
291.804 -0.049 -0.114 1.019
291.807 -0.047 -0.113 1.020
291.811 -0.043 -0.115 1.018
291.814 -0.045 -0.111 1.021
291.817 -0.047 -0.111 1.018
291.820 -0.043 -0.110 1.020
291.823 -0.043 -0.113 1.019
291.827 -0.032 -0.109 1.020
291.830 -0.047 -0.114 1.015
291.833 -0.049 -0.114 1.015
291.836 -0.048 -0.114 1.019
291.839 -0.047 -0.112 1.018
291.842 -0.033 -0.115 1.018
291.846 -0.033 -0.111 1.015
291.849 -0.044 -0.111 1.017
291.852 -0.047 -0.112 1.018
291.855 -0.050 -0.116 1.014
291.858 -0.048 -0.110 1.016
291.862 -0.052 -0.113 1.018
291.865 -0.046 -0.114 1.018
291.868 -0.052 -0.118 1.020
291.871 -0.050 -0.117 1.020
291.874 -0.031 -0.112 1.017
291.877 -0.048 -0.113 1.020
291.881 -0.048 -0.112 1.022
291.884 -0.045 -0.114 1.020
291.887 -0.047 -0.113 1.020
291.890 -0.054 -0.116 1.012
291.893 -0.044 -0.113 1.022
291.897 -0.043 -0.110 1.020
291.900 -0.047 -0.119 1.014
291.903 -0.047 -0.115 1.023
291.906 -0.061 -0.112 1.022
291.909 -0.048 -0.116 1.019
291.913 -0.049 -0.110 1.016
291.916 -0.046 -0.115 1.020
291.920 -0.046 -0.111 1.018
291.923 -0.043 -0.109 1.018
291.926 -0.061 -0.114 1.017
291.929 -0.035 -0.110 1.020
291.933 -0.042 -0.113 1.018
291.936 -0.043 -0.111 1.019
291.939 -0.049 -0.113 1.019
291.942 -0.045 -0.113 1.013
291.945 -0.045 -0.111 1.020
291.948 -0.047 -0.117 1.017
291.952 -0.044 -0.115 1.017
291.955 -0.048 -0.115 1.019
291.958 -0.046 -0.117 1.020
291.961 -0.031 -0.113 1.019
291.964 -0.047 -0.117 1.022
291.968 -0.046 -0.115 1.019
291.971 -0.049 -0.114 1.017
291.974 -0.044 -0.112 1.017
291.977 -0.047 -0.114 1.016
291.981 -0.045 -0.112 1.016
291.984 -0.062 -0.114 1.018
291.987 -0.047 -0.115 1.020
291.990 -0.047 -0.116 1.020
291.993 -0.050 -0.114 1.030
291.997 -0.048 -0.115 1.019
292.000 -0.062 -0.115 1.020
292.003 -0.046 -0.114 1.018
292.006 -0.044 -0.113 1.018
292.010 -0.046 -0.114 1.020
292.013 -0.046 -0.113 1.019
292.017 -0.047 -0.113 1.014
292.020 -0.044 -0.111 1.016
292.023 -0.047 -0.111 1.021
292.026 -0.050 -0.114 1.019
292.029 -0.047 -0.114 1.018
292.033 -0.049 -0.117 1.021
292.036 -0.061 -0.114 1.019
292.039 -0.052 -0.111 1.018
292.042 -0.049 -0.111 1.022
292.045 -0.046 -0.116 1.018
292.049 -0.058 -0.117 1.016
292.052 -0.048 -0.113 1.017
292.055 -0.046 -0.113 1.020
292.058 -0.049 -0.114 1.017
292.061 -0.047 -0.113 1.018
292.064 -0.046 -0.115 1.017
292.068 -0.049 -0.112 1.018
292.071 -0.047 -0.114 1.015
292.074 -0.045 -0.108 1.030
292.077 -0.046 -0.113 1.019
292.080 -0.044 -0.115 1.018
292.084 -0.047 -0.114 1.019
292.087 -0.044 -0.124 1.019
292.090 -0.045 -0.113 1.030
292.093 -0.045 -0.115 1.021
292.096 -0.045 -0.118 1.019
292.100 -0.049 -0.110 1.018
292.103 -0.048 -0.110 1.020
292.106 -0.044 -0.112 1.020
292.109 -0.045 -0.111 1.021
292.113 -0.046 -0.118 1.017
292.116 -0.043 -0.115 1.019
292.119 -0.045 -0.116 1.020
292.122 -0.044 -0.117 1.021
292.126 -0.034 -0.111 1.019
292.129 -0.043 -0.114 1.020
292.132 -0.044 -0.116 1.018
292.135 -0.044 -0.109 1.016
292.138 -0.043 -0.111 1.000
292.142 -0.049 -0.113 1.016
292.145 -0.048 -0.112 1.018
292.148 -0.046 -0.109 1.017
292.151 -0.045 -0.114 1.018
292.154 -0.062 -0.114 1.019
292.158 -0.044 -0.112 1.018
292.161 -0.044 -0.113 1.017
292.164 -0.049 -0.116 1.019
292.167 -0.031 -0.111 1.019
292.170 -0.062 -0.114 1.020
292.173 -0.045 -0.112 1.017
292.177 -0.045 -0.113 1.014
292.180 -0.050 -0.118 1.021
292.183 -0.050 -0.113 1.018
292.186 -0.045 -0.096 1.030
292.189 -0.045 -0.112 1.022
292.193 -0.047 -0.114 1.019
292.196 -0.045 -0.120 1.018
292.199 -0.048 -0.111 1.013
292.202 -0.048 -0.110 1.021
292.205 -0.047 -0.108 1.019
292.209 -0.046 -0.112 1.018
292.212 -0.046 -0.113 1.021
292.215 -0.047 -0.116 1.019
292.218 -0.046 -0.110 1.022
292.221 -0.044 -0.114 1.020
292.224 -0.050 -0.113 1.020
292.228 -0.046 -0.116 1.020
292.231 -0.045 -0.111 1.019
292.234 -0.046 -0.114 1.029
292.237 -0.048 -0.111 1.018
292.240 -0.046 -0.113 1.015
292.244 -0.049 -0.113 1.014
292.247 -0.032 -0.113 1.020
292.250 -0.048 -0.113 1.022
292.253 -0.048 -0.124 1.017
292.256 -0.049 -0.111 1.014
292.259 -0.049 -0.108 1.014
292.263 -0.041 -0.114 1.020
292.266 -0.031 -0.112 1.021
292.269 -0.046 -0.111 1.019
292.272 -0.047 -0.111 1.015
292.275 -0.045 -0.114 1.018
292.279 -0.033 -0.113 1.017
292.282 -0.040 -0.114 1.022
292.285 -0.048 -0.118 1.017
292.288 -0.049 -0.111 1.019
292.291 -0.047 -0.117 1.020
292.295 -0.045 -0.115 1.017
292.298 -0.051 -0.113 1.016
292.301 -0.048 -0.111 1.019
292.304 -0.050 -0.117 1.017
292.307 -0.045 -0.113 1.021
292.311 -0.049 -0.115 1.022
292.314 -0.050 -0.113 1.018
292.317 -0.045 -0.113 1.020
292.320 -0.045 -0.113 1.020
292.323 -0.045 -0.116 1.015
292.326 -0.045 -0.116 1.017
292.330 -0.043 -0.112 1.016
292.333 -0.042 -0.116 1.019
292.336 -0.045 -0.112 1.020
292.339 -0.062 -0.112 1.019
292.342 -0.045 -0.094 1.018
292.346 -0.047 -0.112 1.018
292.349 -0.049 -0.118 1.017
292.352 -0.047 -0.113 1.017
292.355 -0.041 -0.115 1.021
292.358 -0.046 -0.117 1.019
292.362 -0.046 -0.114 1.019
292.365 -0.044 -0.113 1.019
292.368 -0.048 -0.113 1.021
292.371 -0.049 -0.111 1.023
292.374 -0.049 -0.116 1.022
292.378 -0.043 -0.113 1.019
292.381 -0.047 -0.115 1.021
292.384 -0.042 -0.115 1.022
292.387 -0.045 -0.114 1.019
292.390 -0.045 -0.113 1.002
292.394 -0.047 -0.115 1.017
292.397 -0.047 -0.110 1.018
292.400 -0.048 -0.115 1.020
292.403 -0.045 -0.115 1.017
292.406 -0.045 -0.112 1.020
292.409 -0.048 -0.114 1.018
292.413 -0.048 -0.115 1.018
292.416 -0.033 -0.115 1.019
292.419 -0.048 -0.117 1.019
292.422 -0.045 -0.108 1.023
292.425 -0.049 -0.112 1.020
292.429 -0.049 -0.114 1.019
292.432 -0.041 -0.113 1.022
292.435 -0.031 -0.116 1.017
292.438 -0.062 -0.113 1.014
292.441 -0.042 -0.114 1.030
292.444 -0.045 -0.114 1.019
292.448 -0.050 -0.117 1.011
292.451 -0.031 -0.113 1.015
292.454 -0.046 -0.114 1.018
292.457 -0.044 -0.105 1.019
292.460 -0.045 -0.114 1.019
292.464 -0.052 -0.110 1.018
292.467 -0.047 -0.113 1.019
292.470 -0.048 -0.113 1.017
292.473 -0.048 -0.114 1.020
292.476 -0.049 -0.114 1.016
292.480 -0.031 -0.116 1.020
292.483 -0.062 -0.114 1.000
292.486 -0.046 -0.114 1.020
292.489 -0.044 -0.113 1.020
292.492 -0.047 -0.115 1.020
292.496 -0.031 -0.115 1.020
292.499 -0.032 -0.115 1.019
292.502 -0.046 -0.114 1.022
292.505 -0.050 -0.112 1.020
292.509 -0.047 -0.116 1.017
292.512 -0.047 -0.115 1.018
292.515 -0.047 -0.112 1.015
292.519 -0.047 -0.112 1.019
292.522 -0.044 -0.097 1.019
292.525 -0.046 -0.111 1.017
292.528 -0.050 -0.112 1.016
292.531 -0.061 -0.115 1.018
292.535 -0.045 -0.111 1.020
292.539 -0.045 -0.112 1.020
292.544 -0.032 -0.110 1.017
292.549 -0.043 -0.114 1.020
292.554 -0.035 -0.113 1.019
292.558 -0.045 -0.116 1.020
292.563 -0.049 -0.116 1.021
292.568 -0.031 -0.113 1.021
292.573 -0.046 -0.114 1.017
292.577 -0.048 -0.114 1.021
292.583 -0.046 -0.112 1.019
292.588 -0.046 -0.125 1.020
292.592 -0.060 -0.112 1.017
292.597 -0.043 -0.114 1.019
292.602 -0.047 -0.116 1.000
292.607 -0.043 -0.115 1.020
292.611 -0.045 -0.115 1.017
292.616 -0.050 -0.111 1.030
292.621 -0.050 -0.114 1.016
292.626 -0.047 -0.113 1.015
292.630 -0.060 -0.114 1.018
292.635 -0.047 -0.112 1.017
292.640 -0.043 -0.115 1.017
292.645 -0.031 -0.114 1.019
292.649 -0.032 -0.109 1.020
292.654 -0.048 -0.117 1.019
292.659 -0.047 -0.113 1.019
292.664 -0.045 -0.113 1.019
292.668 -0.044 -0.116 1.014
292.673 -0.044 -0.114 1.015
292.678 -0.044 -0.112 1.020
292.683 -0.047 -0.113 1.030
292.688 -0.044 -0.112 1.017
292.692 -0.045 -0.113 1.021
292.697 -0.050 -0.116 1.020
292.702 -0.033 -0.115 1.017
292.707 -0.048 -0.114 1.016
292.712 -0.047 -0.111 1.020
292.717 -0.046 -0.114 1.015
292.722 -0.043 -0.112 1.019
292.726 -0.046 -0.114 1.019
292.731 -0.032 -0.114 1.001
292.736 -0.044 -0.114 1.017
292.741 -0.033 -0.117 1.017
292.746 -0.048 -0.114 1.018
292.750 -0.047 -0.115 1.019
292.755 -0.049 -0.114 1.003
292.760 -0.038 -0.113 1.020
292.765 -0.044 -0.113 1.017
292.769 -0.046 -0.115 1.030
292.774 -0.046 -0.113 1.030
292.779 -0.044 -0.109 1.017
292.784 -0.049 -0.114 1.016
292.789 -0.031 -0.118 1.015
292.793 -0.048 -0.116 1.016
292.798 -0.046 -0.096 1.021
292.803 -0.031 -0.117 1.021
292.808 -0.046 -0.114 1.019
292.812 -0.046 -0.124 1.016
292.817 -0.045 -0.111 1.002
292.822 -0.031 -0.114 1.029
292.827 -0.033 -0.110 1.019
292.831 -0.033 -0.114 1.018
292.836 -0.048 -0.096 1.019
292.841 -0.047 -0.111 1.021
292.846 -0.045 -0.113 1.018
292.850 -0.051 -0.112 1.017
292.855 -0.048 -0.114 1.020
292.860 -0.047 -0.113 1.018
292.865 -0.045 -0.112 1.029
292.869 -0.045 -0.114 1.019
292.874 -0.047 -0.112 1.016
292.879 -0.061 -0.113 1.017
292.884 -0.045 -0.112 1.015
292.889 -0.061 -0.113 1.019
292.893 -0.043 -0.114 1.017
292.898 -0.046 -0.114 1.018
292.903 -0.046 -0.115 1.015
292.908 -0.045 -0.113 1.019
292.912 -0.043 -0.114 1.019
292.917 -0.046 -0.113 1.018
292.922 -0.046 -0.112 1.017
292.927 -0.041 -0.113 1.017
292.931 -0.045 -0.114 1.016
292.936 -0.049 -0.114 1.022
292.941 -0.044 -0.112 1.019
292.946 -0.050 -0.116 1.018
292.951 -0.046 -0.113 1.021
292.955 -0.050 -0.113 1.018
292.960 -0.061 -0.115 1.018
292.965 -0.061 -0.111 1.016
292.970 -0.050 -0.112 1.031
292.974 -0.046 -0.115 1.017
292.979 -0.045 -0.111 1.021
292.984 -0.049 -0.116 1.020
292.989 -0.031 -0.113 1.016
292.994 -0.062 -0.112 1.014
292.999 -0.045 -0.109 1.022
293.003 -0.046 -0.112 1.019
293.009 -0.045 -0.114 1.017
293.014 -0.062 -0.116 1.017
293.019 -0.061 -0.119 1.017
293.024 -0.040 -0.113 1.020
293.029 -0.043 -0.116 1.019
293.034 -0.045 -0.114 1.018
293.039 -0.045 -0.115 1.020
293.043 -0.044 -0.114 1.017
293.047 -0.050 -0.112 1.020
293.051 -0.046 -0.115 1.030
293.055 -0.041 -0.114 1.020
293.059 -0.048 -0.112 1.017
293.063 -0.046 -0.116 1.017
293.067 -0.045 -0.112 1.019
293.071 -0.048 -0.113 1.018
293.075 -0.044 -0.108 1.019
293.079 -0.045 -0.111 1.001
293.084 -0.048 -0.112 1.020
293.088 -0.048 -0.112 1.014
293.092 -0.047 -0.113 1.031
293.096 -0.047 -0.113 1.018
293.100 -0.031 -0.114 1.020
293.104 -0.047 -0.113 1.019
293.108 -0.042 -0.113 1.016
293.112 -0.048 -0.114 1.019
293.116 -0.046 -0.114 1.019
293.120 -0.050 -0.110 1.017
293.124 -0.050 -0.115 1.017
293.128 -0.046 -0.114 1.020
293.133 -0.046 -0.114 1.019
293.137 -0.048 -0.113 1.019
293.141 -0.045 -0.114 1.018
293.146 -0.047 -0.114 1.019
293.151 -0.032 -0.111 1.019
293.156 -0.046 -0.116 1.017
293.160 -0.049 -0.115 1.015
293.165 -0.031 -0.114 1.021
293.170 -0.033 -0.111 1.019
293.175 -0.045 -0.113 1.019
293.180 -0.049 -0.112 1.019
293.184 -0.048 -0.114 1.016
293.189 -0.032 -0.114 1.021
293.194 -0.046 -0.115 1.014
293.199 -0.032 -0.114 1.021
293.203 -0.045 -0.112 1.018
293.208 -0.049 -0.114 1.022
293.213 -0.049 -0.113 1.000
293.218 -0.049 -0.111 1.020
293.222 -0.048 -0.110 1.018
293.227 -0.049 -0.111 1.021
293.232 -0.061 -0.113 1.018
293.237 -0.048 -0.114 1.016
293.241 -0.046 -0.115 1.017
293.246 -0.051 -0.114 1.023
293.251 -0.046 -0.113 1.018
293.256 -0.059 -0.115 1.020
293.261 -0.049 -0.113 1.019
293.265 -0.047 -0.112 1.025
293.270 -0.048 -0.114 1.017
293.275 -0.062 -0.110 1.031
293.280 -0.031 -0.114 1.017
293.284 -0.033 -0.115 1.024
293.289 -0.047 -0.112 1.016
293.294 -0.046 -0.112 1.019
293.299 -0.045 -0.112 1.001
293.303 -0.050 -0.113 1.015
293.308 -0.051 -0.112 1.018
293.313 -0.049 -0.116 1.018
293.319 -0.032 -0.114 1.019
293.323 -0.046 -0.114 1.030
293.328 -0.045 -0.114 1.020
293.333 -0.060 -0.115 1.016
293.338 -0.047 -0.111 1.018
293.343 -0.045 -0.112 1.000
293.348 -0.045 -0.116 1.030
293.352 -0.043 -0.115 1.000
293.357 -0.062 -0.111 1.018
293.362 -0.061 -0.115 1.020
293.367 -0.032 -0.114 1.017
293.372 -0.048 -0.116 1.020
293.376 -0.033 -0.112 1.020
293.381 -0.062 -0.111 1.016
293.386 -0.034 -0.125 1.018
293.391 -0.045 -0.110 1.020
293.395 -0.046 -0.116 1.016
293.400 -0.052 -0.112 1.020
293.405 -0.062 -0.115 1.018
293.410 -0.043 -0.111 1.020
293.415 -0.050 -0.110 1.018
293.419 -0.048 -0.113 1.020
293.424 -0.045 -0.113 1.000
293.429 -0.042 -0.113 1.016
293.434 -0.059 -0.114 1.017
293.439 -0.047 -0.113 1.019
293.443 -0.048 -0.112 1.019
293.448 -0.049 -0.124 1.019
293.453 -0.049 -0.112 1.019
293.458 -0.031 -0.113 1.017
293.462 -0.047 -0.116 1.015
293.467 -0.047 -0.114 1.020
293.472 -0.046 -0.113 1.030
293.477 -0.044 -0.113 1.020
293.481 -0.044 -0.115 1.016
293.486 -0.043 -0.114 1.012
293.491 -0.053 -0.115 1.016
293.496 -0.046 -0.115 1.017
293.501 -0.045 -0.114 1.020
293.506 -0.048 -0.115 1.020
293.511 -0.032 -0.113 1.020
293.517 -0.032 -0.119 1.017
293.522 -0.049 -0.117 1.030
293.527 -0.049 -0.124 1.018
293.532 -0.047 -0.112 1.015
293.536 -0.045 -0.116 1.016
293.541 -0.060 -0.114 1.018
293.545 -0.048 -0.112 1.017
293.550 -0.049 -0.114 1.017
293.554 -0.033 -0.115 1.017
293.558 -0.046 -0.114 1.019
293.562 -0.061 -0.117 1.021
293.566 -0.045 -0.115 1.018
293.570 -0.046 -0.116 1.018
293.574 -0.051 -0.119 1.018
293.578 -0.045 -0.112 1.016
293.582 -0.062 -0.115 1.018
293.586 -0.050 -0.114 1.017
293.590 -0.031 -0.112 1.019
293.594 -0.033 -0.116 1.020
293.599 -0.045 -0.112 1.018
293.603 -0.032 -0.114 1.020
293.607 -0.049 -0.113 1.016
293.611 -0.046 -0.114 1.021
293.615 -0.048 -0.114 1.019
293.619 -0.049 -0.114 1.019
293.623 -0.048 -0.116 1.018
293.627 -0.049 -0.109 1.020
293.631 -0.044 -0.111 1.000
293.635 -0.062 -0.112 1.018
293.639 -0.048 -0.114 1.018
293.644 -0.032 -0.113 1.019
293.648 -0.046 -0.111 1.018
293.653 -0.048 -0.114 1.025
293.658 -0.046 -0.114 1.020
293.663 -0.044 -0.114 1.020
293.668 -0.045 -0.111 1.018
293.672 -0.046 -0.114 1.018
293.677 -0.044 -0.115 1.021
293.682 -0.048 -0.115 1.020
293.687 -0.046 -0.113 1.019
293.691 -0.047 -0.111 1.018
293.696 -0.045 -0.117 1.001
293.701 -0.048 -0.115 1.020
293.706 -0.045 -0.114 1.019
293.710 -0.043 -0.112 1.020
293.715 -0.046 -0.115 1.020
293.720 -0.047 -0.114 1.031
293.725 -0.049 -0.114 1.019
293.730 -0.045 -0.115 1.017
293.735 -0.048 -0.112 1.018
293.739 -0.042 -0.113 1.017
293.744 -0.047 -0.115 1.016
293.749 -0.044 -0.115 1.020
293.754 -0.049 -0.117 1.017
293.758 -0.062 -0.114 1.019
293.763 -0.049 -0.114 1.020
293.768 -0.045 -0.113 1.017
293.773 -0.047 -0.110 1.021
293.778 -0.048 -0.117 1.021
293.782 -0.043 -0.116 1.020
293.787 -0.032 -0.115 1.020
293.792 -0.031 -0.114 1.017
293.797 -0.045 -0.110 1.017
293.802 -0.044 -0.113 1.017
293.806 -0.044 -0.112 1.017
293.811 -0.062 -0.114 1.022
293.816 -0.044 -0.109 1.017
293.821 -0.048 -0.112 1.015
293.825 -0.046 -0.114 1.020
293.830 -0.047 -0.111 1.022
293.835 -0.034 -0.114 1.018
293.840 -0.032 -0.114 1.016
293.845 -0.048 -0.115 1.017
293.849 -0.044 -0.114 1.017
293.854 -0.049 -0.112 1.015
293.859 -0.043 -0.114 1.021
293.864 -0.045 -0.115 1.019
293.868 -0.042 -0.111 1.021
293.873 -0.045 -0.112 1.019
293.878 -0.062 -0.114 1.018
293.883 -0.061 -0.115 1.019
293.887 -0.058 -0.111 1.018
293.892 -0.047 -0.115 1.021
293.897 -0.045 -0.114 1.020
293.902 -0.043 -0.113 1.019
293.907 -0.043 -0.115 1.015
293.912 -0.048 -0.111 1.019
293.917 -0.062 -0.112 1.019
293.922 -0.050 -0.113 1.020
293.927 -0.045 -0.116 1.021
293.932 -0.044 -0.110 1.016
293.936 -0.047 -0.110 1.021
293.941 -0.031 -0.114 1.014
293.946 -0.047 -0.114 1.015
293.951 -0.048 -0.112 1.016
293.956 -0.046 -0.113 1.018
293.961 -0.045 -0.110 1.017
293.965 -0.043 -0.110 1.019
293.970 -0.046 -0.116 1.020
293.975 -0.048 -0.114 1.021
293.980 -0.049 -0.114 1.029
293.984 -0.061 -0.115 1.017
293.989 -0.046 -0.113 1.019
293.994 -0.043 -0.113 1.020
293.999 -0.047 -0.113 1.021
294.004 -0.046 -0.116 1.013
294.009 -0.049 -0.115 1.028
294.014 -0.033 -0.112 1.021
294.019 -0.060 -0.113 1.018
294.024 -0.061 -0.113 1.022
294.029 -0.048 -0.113 1.016
294.033 -0.044 -0.116 1.018
294.038 -0.044 -0.115 1.020
294.043 -0.043 -0.114 1.018
294.047 -0.062 -0.095 1.000
294.051 -0.032 -0.114 1.020
294.056 -0.051 -0.116 1.014
294.060 -0.046 -0.114 1.018
294.064 -0.049 -0.113 1.019
294.068 -0.047 -0.115 1.020
294.072 -0.046 -0.115 1.015
294.076 -0.045 -0.116 1.016
294.080 -0.047 -0.110 1.018
294.084 -0.033 -0.111 1.017
294.088 -0.047 -0.116 1.017
294.092 -0.047 -0.114 1.014
294.096 -0.045 -0.112 1.015
294.101 -0.046 -0.115 1.021
294.105 -0.043 -0.115 1.018
294.109 -0.044 -0.115 1.030
294.113 -0.052 -0.118 1.018
294.117 -0.032 -0.117 1.018
294.121 -0.041 -0.115 1.020
294.125 -0.031 -0.112 1.017
294.129 -0.048 -0.116 1.013
294.133 -0.043 -0.113 1.017
294.137 -0.034 -0.112 1.019
294.141 -0.046 -0.114 1.016
294.146 -0.049 -0.114 1.019
294.150 -0.045 -0.114 1.022
294.155 -0.042 -0.113 1.019
294.160 -0.046 -0.111 1.017
294.165 -0.046 -0.117 1.020
294.170 -0.048 -0.109 1.016
294.175 -0.044 -0.118 1.019
294.180 -0.048 -0.116 1.016
294.185 -0.045 -0.113 1.023
294.189 -0.045 -0.112 1.019
294.194 -0.032 -0.112 1.018
294.199 -0.042 -0.109 1.016
294.204 -0.048 -0.114 1.021
294.208 -0.046 -0.111 1.017
294.213 -0.032 -0.118 1.016
294.218 -0.046 -0.111 1.017
294.223 -0.049 -0.112 1.017
294.227 -0.060 -0.114 1.016
294.232 -0.043 -0.114 1.020
294.237 -0.051 -0.113 1.020
294.242 -0.048 -0.120 1.020
294.246 -0.062 -0.114 1.017
294.251 -0.050 -0.111 1.021
294.256 -0.048 -0.110 1.018
294.261 -0.045 -0.111 1.019
294.266 -0.043 -0.114 1.030
294.270 -0.045 -0.112 1.000
294.275 -0.031 -0.113 1.022
294.280 -0.059 -0.115 1.017
294.285 -0.046 -0.110 1.020
294.289 -0.047 -0.117 1.020
294.294 -0.060 -0.117 1.022
294.299 -0.046 -0.116 1.016
294.304 -0.045 -0.114 1.019
294.309 -0.050 -0.112 1.019
294.313 -0.046 -0.114 1.017
294.318 -0.062 -0.113 1.020
294.323 -0.046 -0.114 1.018
294.328 -0.062 -0.119 1.021
294.332 -0.051 -0.117 1.018
294.337 -0.047 -0.114 1.016
294.342 -0.046 -0.115 1.016
294.347 -0.040 -0.097 1.016
294.351 -0.047 -0.114 1.021
294.356 -0.046 -0.113 1.016
294.361 -0.031 -0.112 1.018
294.366 -0.034 -0.118 1.019
294.370 -0.044 -0.114 1.017
294.375 -0.044 -0.110 1.015
294.380 -0.047 -0.116 1.021
294.385 -0.061 -0.111 1.030
294.395 -0.031 -0.113 1.018
294.399 -0.044 -0.115 1.018
294.404 -0.045 -0.111 1.022
294.409 -0.046 -0.118 1.018
294.414 -0.047 -0.112 1.031
294.418 -0.032 -0.111 1.018
294.423 -0.048 -0.114 1.021
294.428 -0.045 -0.111 1.021
294.433 -0.047 -0.113 1.020
294.438 -0.044 -0.110 1.017
294.442 -0.044 -0.116 1.018
294.447 -0.032 -0.115 1.019
294.452 -0.045 -0.113 1.021
294.457 -0.046 -0.119 1.016
294.461 -0.046 -0.115 1.017
294.466 -0.043 -0.111 1.020
294.471 -0.044 -0.114 1.019
294.476 -0.046 -0.113 1.016
294.480 -0.047 -0.111 1.022
294.485 -0.060 -0.116 1.020
294.490 -0.048 -0.114 1.016
294.495 -0.042 -0.109 1.020
294.500 -0.043 -0.116 1.014
294.513 -0.033 -0.115 1.018
294.518 -0.048 -0.112 1.020
294.524 -0.060 -0.114 1.021
294.529 -0.044 -0.116 1.019
294.534 -0.047 -0.113 1.019
294.538 -0.045 -0.113 1.018
294.543 -0.048 -0.114 1.000
294.548 -0.046 -0.112 1.001
294.552 -0.045 -0.113 1.015
294.556 -0.046 -0.114 1.015
294.561 -0.046 -0.114 1.018
294.565 -0.044 -0.116 1.015
294.569 -0.047 -0.113 1.017
294.573 -0.044 -0.115 1.019
294.577 -0.048 -0.112 1.019
294.581 -0.043 -0.113 1.020
294.585 -0.033 -0.110 1.022
294.589 -0.044 -0.113 1.020
294.593 -0.046 -0.115 1.019
294.597 -0.041 -0.115 1.019
294.601 -0.046 -0.114 1.020
294.606 -0.045 -0.112 1.018
294.610 -0.049 -0.114 1.016
294.614 -0.043 -0.115 1.018
294.618 -0.031 -0.110 1.018
294.622 -0.049 -0.114 1.000
294.626 -0.044 -0.116 1.020
