Keuwl Accelerometer Data File
2021-04-11 16-54-07

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
1.5916743,-0.067357,-0.075532,1.000592,1.005697,5.775466,228.274673
1.6110843,-0.027333,-0.047589,0.936285,0.937892,3.354505,240.128708
1.6304948,-0.044905,-0.082000,1.003032,1.007380,5.325020,241.294052
1.6499065,-0.047101,-0.040878,0.953003,0.955041,3.744184,220.953918
1.6693188,-0.036241,-0.069797,0.973625,0.976796,4.618085,242.560272
1.6887292,-0.047223,-0.053690,0.998761,1.001318,4.094908,228.666901
1.7081382,-0.042830,-0.041122,0.925181,0.927085,3.671999,223.834259
1.7275490,-0.042464,-0.067845,1.034026,1.037119,4.426115,237.957581
1.7469585,-0.038559,-0.032458,0.935675,0.937032,3.083372,220.089737
1.7663673,-0.047833,-0.051006,0.983142,0.985626,4.068327,226.838486
1.7857766,-0.037339,-0.062110,0.998761,1.001387,4.150062,238.986603
1.8051853,-0.042220,-0.025991,0.927500,0.928824,3.059791,211.616745
1.8245940,-0.046857,-0.052958,1.023776,1.026215,3.951163,228.497833
1.8440025,-0.033556,-0.057961,0.953369,0.955718,4.018393,239.931427
1.8634120,-0.042586,-0.011714,0.966059,0.967068,2.617784,195.380066
1.8828212,-0.051982,-0.054544,0.993636,0.996489,4.336438,226.377991
1.9022298,-0.020134,-0.046125,0.980458,0.981749,2.938516,246.418350
1.9216397,-0.062842,-0.006711,0.957517,0.959601,3.776261,186.095856
1.9410505,-0.038803,-0.051006,0.980946,0.983037,3.737955,232.737366
1.9604616,-0.028920,-0.047345,1.004374,1.005906,3.161679,238.582382
1.9798716,-0.062720,0.000976,0.949098,0.951168,3.781236,179.108307
1.9992818,-0.038071,-0.034289,0.970086,0.971438,3.023297,222.007492
2.0186911,-0.029286,-0.043562,1.021092,1.022440,2.942776,236.088287
2.0381021,-0.062842,-0.008542,0.957395,0.959494,3.789823,187.740341
2.0575132,-0.042952,-0.005857,0.957029,0.958011,2.593519,187.765167
2.0769236,-0.021476,-0.030506,0.999982,1.000677,2.136617,234.854462
2.0963333,-0.061256,-0.026235,1.008035,1.010235,3.782168,203.184814
2.1157451,-0.038559,-0.003783,0.955687,0.956472,2.321530,185.602859
2.1351564,-0.030384,-0.002685,0.977529,0.978005,1.787284,185.049164
2.1545668,-0.051006,-0.026235,0.977407,0.979089,3.358471,207.219208
2.1739779,-0.037949,-0.025747,1.020970,1.021999,2.571920,214.155182
2.1933892,-0.042220,-0.003783,0.967523,0.968451,2.508582,185.119766
2.2128012,-0.046613,-0.001708,0.950928,0.952071,2.808189,182.098907
2.2322121,-0.029042,-0.007565,0.987169,0.987625,1.741250,194.601273
2.2516232,-0.052470,-0.027577,1.001934,1.003686,3.385759,207.725586
2.2710299,-0.037217,-0.016107,0.996321,0.997146,2.330870,203.402328
2.2904403,-0.041366,0.009762,0.947145,0.948099,2.569331,166.721802
2.3098512,-0.039658,-0.000488,0.971062,0.971872,2.338750,180.705139
2.3292627,-0.033678,-0.011348,0.995955,0.996589,2.043635,198.621582
2.3486736,-0.052836,-0.019402,0.995467,0.997057,3.236219,200.163513
2.3680851,-0.022330,-0.006223,0.979360,0.979634,1.356096,195.572540
2.3874969,-0.046979,0.008298,0.960690,0.961874,2.842829,169.983536
2.4069052,-0.032092,0.001342,0.971184,0.971715,1.894239,177.604996
2.4263155,-0.028920,-0.005247,0.997541,0.997974,1.687716,190.283569
2.4457271,-0.044905,-0.020988,0.974357,0.975617,2.912218,205.050980
2.4651372,-0.026235,0.003051,1.004619,1.004966,1.505972,173.367493
2.4845448,-0.040146,0.010128,0.938116,0.939029,2.527084,165.840897
2.5039554,-0.032458,0.005979,0.992294,0.992843,1.904954,169.562531
2.5233650,-0.028798,0.003173,0.980458,0.980886,1.692579,173.713104
2.5427756,-0.053690,-0.015497,0.986193,0.987775,3.243108,196.100067
2.5621846,-0.015985,-0.007809,1.015479,1.015634,1.003662,206.037811
2.5815942,-0.066381,0.000610,0.968866,0.971137,3.919616,179.473404
2.6010044,-0.039658,0.001586,0.973258,0.974067,2.335232,177.709396
2.6204150,-0.023917,0.012568,0.993758,0.994126,1.557334,152.277618
2.6398244,-0.066625,0.000610,0.960080,0.962389,3.969853,179.475327
2.6592326,-0.023428,-0.008786,1.007547,1.007858,1.422578,200.556046
2.6786432,-0.049541,-0.004759,0.999860,1.001097,2.849638,185.486938
2.6980534,-0.045027,0.000732,0.959592,0.960648,2.686860,179.068436
2.7174633,-0.024039,0.009762,0.994491,0.994829,1.494493,157.898361
2.7368748,-0.051372,0.003539,0.951294,0.952687,3.098383,176.059479
2.7562866,-0.013911,0.003905,0.992416,0.992521,0.833922,164.320480
2.7756982,-0.058449,-0.001708,0.993270,0.994990,3.369123,181.674133
2.7951064,-0.028675,-0.017693,0.980946,0.981524,1.967321,211.675461
2.8145161,-0.041976,-0.006833,1.044398,1.045264,2.331877,189.246109
2.8339276,-0.052226,0.011958,0.903827,0.905414,3.392460,167.103195
2.8533390,-0.018426,-0.000610,1.024630,1.024796,1.030786,181.896515
2.8727500,-0.047833,0.008298,0.941532,0.942783,2.951743,170.158875
2.8921595,-0.047345,0.003539,0.977895,0.979047,2.779603,175.725525
2.9115717,-0.026479,-0.014277,1.004130,1.004581,1.716004,208.332230
2.9309809,-0.071750,-0.016107,0.972404,0.975181,4.324634,192.652557
2.9503913,-0.035509,-0.003051,1.009011,1.009640,2.022843,184.910263
2.9698017,-0.039047,-0.002929,0.949098,0.949905,2.362480,184.289154
2.9892142,-0.063818,0.000366,0.976797,0.978880,3.738112,179.671341
3.0086267,-0.025015,0.007321,0.973747,0.974095,1.533273,163.686142
3.0280373,-0.049541,-0.003783,0.972770,0.974038,2.923957,184.366333
3.0474465,-0.056741,-0.012202,0.974723,0.976449,3.407605,192.136826
3.0668597,-0.033922,-0.021232,1.019993,1.020778,2.246812,212.042419
3.0862718,-0.063330,-0.015619,0.985949,0.988104,3.784963,193.854263
3.1056833,-0.031604,-0.008176,0.977895,0.978440,1.911927,194.503738
3.1250935,-0.037827,-0.002318,0.977285,0.978020,2.220789,183.507294
3.1445048,-0.047833,-0.009030,0.958982,0.960216,2.905825,190.690231
3.1639152,-0.033190,-0.010738,0.985095,0.985712,2.028061,197.927917
3.1833255,-0.046979,-0.020256,0.974967,0.976308,3.003744,203.324203
3.2027342,-0.039292,-0.023551,1.004252,1.005297,2.611795,210.937576
3.2221413,-0.062964,-0.019402,0.996443,0.998619,3.782893,197.126129
3.2415502,-0.011470,-0.024527,0.967889,0.968268,1.602422,244.936310
3.2609587,-0.040268,-0.013056,1.006693,1.007583,2.407941,197.964890
3.2803681,-0.049664,-0.012080,0.948000,0.949377,3.086165,193.671310
3.2997777,-0.013911,-0.020134,0.992416,0.992718,1.412639,235.359055
3.3191874,-0.051738,-0.024527,0.985217,0.986879,3.326078,205.363602
3.3385944,-0.046491,-0.028553,0.981922,0.983437,3.180323,211.557129
3.3580041,-0.037827,-0.031116,1.021336,1.022510,2.745664,219.440048
3.3774140,-0.048931,-0.014765,0.947878,0.949255,3.086418,196.790955
3.3968246,-0.044661,-0.015497,0.984973,0.986106,2.747731,199.136490
3.4162335,-0.039170,-0.010494,0.953735,0.954596,2.434617,194.998047
3.4356439,-0.054422,-0.008054,0.979726,0.981269,3.213941,188.417664
3.4550540,-0.054666,-0.002318,0.951782,0.953354,3.290155,182.428497
3.4744656,-0.040268,-0.008664,0.968988,0.969863,2.433974,192.142181
3.4938765,-0.062354,-0.009396,0.987413,0.989425,3.654038,188.569138
3.5132875,-0.059059,0.006467,0.965571,0.967397,3.521033,173.750778
3.5326972,-0.032214,-0.004149,0.997419,0.997948,1.865086,187.338608
3.5521090,-0.044539,-0.000244,0.973747,0.974765,2.618905,180.313950
3.5715184,-0.054178,0.014033,0.976187,0.977790,3.281277,165.478989
3.5909274,-0.026601,0.000732,0.983752,0.984112,1.549524,178.423447
3.6103377,-0.050274,0.005003,0.981800,0.983099,2.945768,174.316940
3.6297464,-0.054788,0.015497,0.969720,0.971390,3.360336,164.206406
3.6491549,-0.023306,0.017571,1.008157,1.008580,1.658474,142.986374
3.6685660,-0.055155,0.027821,0.965449,0.967423,3.661051,153.232483
3.6879764,-0.046735,0.019768,0.991318,0.992616,2.930310,157.072784
3.7073860,-0.031848,0.022574,0.992294,0.993062,2.252901,144.670517
3.7267947,-0.052470,0.025869,0.983386,0.985125,3.404443,153.755630
3.7462027,-0.043928,0.020622,0.988145,0.989336,2.811533,154.852554
3.7656138,-0.033923,0.022452,0.997663,0.998492,2.334981,146.500595
3.7850244,-0.053324,0.029896,0.983508,0.985407,3.556828,150.723236
3.8044319,-0.041732,0.025259,0.988877,0.990080,2.824107,148.815033
3.8238394,-0.027943,0.026479,0.998151,0.998893,2.208683,136.541214
3.8432477,-0.069187,0.022696,0.977163,0.979872,4.261632,161.838318
3.8626583,-0.027699,0.025503,0.999493,1.000202,2.157310,137.364075
3.8820684,-0.042464,0.024283,0.985461,0.986674,2.841727,150.237381
3.9014785,-0.060890,0.009884,0.985827,0.987755,3.580530,170.779907
3.9208889,-0.026357,0.019402,0.997785,0.998322,1.878573,143.642807
3.9402995,-0.057717,0.024649,0.986681,0.988675,3.639487,156.874542
3.9597101,-0.046613,0.009030,0.978993,0.980144,2.776574,169.036606
3.9791203,-0.040512,0.020744,1.006693,1.007721,2.588609,152.885361
3.9985311,-0.057473,0.024039,0.960812,0.962830,3.709771,157.302444
4.0179410,-0.029774,0.014033,0.989488,0.990035,1.905159,154.764954
4.0373507,-0.061500,0.013423,0.983630,0.985643,3.661693,167.688034
4.0567589,-0.045393,0.017327,0.972038,0.973252,2.861565,159.107132
4.0761685,-0.024649,0.010616,0.996321,0.996682,1.542942,156.698792
4.0955801,-0.067479,0.016839,0.973747,0.976227,4.085332,165.988144
4.1149917,-0.024161,0.009152,0.978017,0.978359,1.513231,159.253922
4.1344047,-0.027089,0.006833,0.995101,0.995493,1.608273,165.842361
4.1538153,-0.062354,0.018304,0.954101,0.956311,3.896466,163.640823
4.1732268,-0.012080,0.011104,0.988633,0.988770,0.951005,137.411026
4.1926370,-0.049175,0.005491,0.968866,0.970128,2.923622,173.628601
4.2120461,-0.040390,0.007809,0.975211,0.976078,2.415570,169.056702
4.2314577,-0.036119,-0.002807,0.983020,0.983688,2.110627,184.443115
4.2508688,-0.046125,0.002440,0.973380,0.974476,2.716709,176.971298
4.2702785,-0.042830,-0.006101,0.995345,0.996284,2.488842,188.107254
4.2896895,-0.058327,-0.006589,0.969720,0.971495,3.463963,186.445419
4.3091011,-0.046735,-0.006589,0.986681,0.987809,2.738597,188.025360
4.3285122,-0.056131,-0.011348,0.965937,0.967633,3.392864,191.429642
4.3479214,-0.046125,-0.017449,0.988389,0.989619,2.856362,200.721970
4.3673334,-0.059059,-0.019646,0.979604,0.981579,3.635504,198.399429
4.3867455,-0.043440,-0.032214,0.974723,0.976222,3.175765,216.559631
4.4061575,-0.038681,-0.030262,1.007181,1.008378,2.791690,218.037292
4.4255686,-0.072604,-0.016107,0.965571,0.968431,4.404289,192.508408
4.4449792,-0.018914,-0.033434,0.988145,0.988892,2.226247,240.503448
4.4643898,-0.064550,-0.025869,0.978750,0.981217,4.064041,201.838745
4.4837995,-0.050518,-0.027211,0.957273,0.958992,3.430282,208.309006
4.5032105,-0.027943,-0.034411,0.990830,0.991821,2.561549,230.921448
4.5226212,-0.070774,-0.039292,0.963008,0.966405,4.804893,209.037827
4.5420337,-0.041488,-0.035265,0.981556,0.983065,3.175148,220.364532
4.5614452,-0.034777,-0.040634,0.974967,0.976433,3.139994,229.441238
4.5808563,-0.074922,-0.043562,0.972038,0.975894,5.094969,210.175140
4.6002669,-0.037461,-0.044539,0.981556,0.983280,3.393211,229.932953
4.6196795,-0.052836,-0.044294,0.990342,0.992739,3.982461,219.974350
4.6390915,-0.057473,-0.052592,0.963863,0.967006,4.620884,222.460831
4.6585021,-0.049297,-0.042342,1.014380,1.016460,3.665594,220.659637
4.6779132,-0.043806,-0.032824,0.950074,0.951650,3.297525,216.844360
4.6973228,-0.040756,-0.043318,0.984973,0.986767,3.455644,226.745773
4.7167339,-0.044783,-0.024161,0.950440,0.951801,3.064522,208.347290
4.7361441,-0.036119,-0.031238,0.973503,0.974673,2.808328,220.855377
4.7555566,-0.033312,-0.023673,0.955809,0.956682,2.448246,215.398468
4.7749686,-0.049053,-0.045515,0.980946,0.983226,3.902492,222.857025
4.7943797,-0.025137,-0.032580,0.974601,0.975469,2.417675,232.348541
4.8137927,-0.034289,-0.037339,0.989732,0.991029,2.932114,227.438721
4.8332047,-0.050518,-0.047711,0.950928,0.953464,4.179311,223.363419
4.8526154,-0.009518,-0.037461,0.999982,1.000728,2.213551,255.744400
4.8720274,-0.072848,-0.046003,0.963741,0.967584,5.108602,212.272034
4.8914404,-0.040878,-0.033556,0.953247,0.954713,3.175580,219.382416
4.9108524,-0.010494,-0.037095,1.001324,1.002066,2.204780,254.204071
4.9302645,-0.077241,-0.049053,0.929330,0.933824,5.623157,212.418457
4.9496775,-0.004515,-0.051372,0.999982,1.001310,2.952141,264.977417
4.9690890,-0.051860,-0.035631,0.984241,0.986250,3.657840,214.491364
4.9885025,-0.062476,-0.055765,0.939336,0.943061,5.094546,221.751404
5.0079165,-0.004149,-0.056131,1.033782,1.035313,3.116338,265.772797
5.0273304,-0.073336,-0.041610,0.959714,0.963411,5.021022,209.570038
5.0467439,-0.041366,-0.051982,0.992660,0.994881,3.828736,231.488113
5.0661559,-0.033434,-0.045759,0.997053,0.998662,3.253174,233.845642
5.0855670,-0.075410,-0.051372,0.958250,0.962584,5.439380,214.263855
5.1049781,-0.037217,-0.051738,1.000714,1.002741,3.644057,234.271042
5.1243896,-0.052714,-0.044050,0.977285,0.979697,4.020828,219.883759
5.1438022,-0.064428,-0.044172,0.975455,0.978578,4.578597,214.434769
5.1632156,-0.028065,-0.050274,0.968011,0.969722,3.403926,240.827454
5.1826291,-0.052958,-0.056131,0.981800,0.984828,4.494270,226.665848
5.2020416,-0.057351,-0.048321,0.967767,0.970669,4.431068,220.115921
5.2214527,-0.041122,-0.046613,1.001446,1.003373,3.551761,228.581299
5.2408657,-0.057107,-0.063940,0.952148,0.956000,5.144909,228.231003
5.2602806,-0.041976,-0.057961,1.029511,1.031996,3.976409,234.087555
5.2796950,-0.059059,-0.050884,0.980580,0.983674,4.545493,220.747208
5.2991080,-0.025137,-0.050030,0.987047,0.988634,3.246607,243.323257
5.3185215,-0.070652,-0.051006,0.953003,0.956978,5.224422,215.826813
5.3379345,-0.038925,-0.054666,0.963497,0.965831,3.984330,234.547104
5.3573470,-0.046613,-0.045759,0.977773,0.979953,3.821928,224.470200
5.3767576,-0.071994,-0.047955,0.923473,0.927516,5.351377,213.667648
5.3961706,-0.035875,-0.058693,0.982166,0.984572,4.006337,238.565613
5.4155831,-0.036241,-0.043684,0.952637,0.954326,3.409787,230.320602
5.4349957,-0.068089,-0.054911,0.960080,0.964056,5.205750,218.884491
5.4544091,-0.012812,-0.062598,0.978628,0.980711,3.735649,258.432556
5.4738226,-0.055399,-0.042586,0.989122,0.991587,4.040893,217.550293
5.4932337,-0.028553,-0.053690,0.942509,0.944468,3.691570,241.995132
5.5126429,-0.004515,-0.050884,0.998517,0.999823,2.928707,264.929474
5.5320544,-0.064062,-0.051738,0.943363,0.946950,4.988688,218.925003
5.5514674,-0.012080,-0.057473,1.001202,1.002923,3.357072,258.129730
5.5708795,-0.013545,-0.051494,0.978994,0.980440,3.113133,255.263123
5.5902901,-0.069919,-0.051006,0.978139,0.981961,5.056445,216.110519
5.6097016,-0.009152,-0.063330,0.991318,0.993381,3.693266,261.777191
5.6291127,-0.055399,-0.044050,0.996565,0.999075,4.062402,218.490112
5.6485252,-0.058815,-0.052714,0.947511,0.950797,4.764935,221.868774
5.6679373,-0.031604,-0.051372,1.015600,1.017390,3.398745,238.400101
5.6873484,-0.075532,-0.055643,0.938116,0.942795,5.710794,216.378036
5.7067595,-0.037095,-0.056009,1.002178,1.004427,3.835021,236.483124
5.7261696,-0.058205,-0.048077,0.979360,0.982265,4.407889,219.556564
5.7455773,-0.074678,-0.060035,0.967523,0.972256,5.655790,218.796555
5.7649889,-0.032824,-0.057717,0.999493,1.001696,3.800658,240.372665
5.7844000,-0.066259,-0.058693,0.982166,0.986147,5.149781,221.535141
5.8038116,-0.045149,-0.055155,0.969110,0.971727,4.206495,230.696793
5.8232231,-0.038681,-0.065893,0.994368,0.997300,4.393959,239.585495
5.8426352,-0.077973,-0.052104,0.950318,0.954934,5.635829,213.752106
5.8620472,-0.009152,-0.070896,0.969964,0.972594,4.214961,262.644501
5.8814592,-0.053202,-0.062598,0.987779,0.991190,4.754274,229.638702
5.9008708,-0.060158,-0.067113,0.948000,0.952274,5.430871,228.128098
5.9202828,-0.024039,-0.081634,0.985827,0.989493,4.933679,253.591919
5.9396949,-0.056009,-0.073336,0.951538,0.956002,5.539093,232.630051
5.9591060,-0.042464,-0.076143,0.977407,0.981288,5.097237,240.851929
5.9785190,-0.029042,-0.076021,0.958494,0.961942,4.852926,249.092026
5.9979320,-0.042098,-0.079437,0.953369,0.957598,5.387070,242.078476
6.0173450,-0.045393,-0.081268,0.967767,0.972234,5.494154,240.814087
6.0367575,-0.032214,-0.079559,0.974235,0.978009,5.035011,247.956589
6.0561705,-0.048809,-0.085904,0.960080,0.965150,5.875664,240.395554
6.0755825,-0.037705,-0.078217,0.975089,0.978947,5.088696,244.263168
6.0949960,-0.051616,-0.085050,0.975699,0.980758,5.822078,238.746994
6.1144094,-0.047833,-0.091640,0.984851,0.990261,5.991946,242.436752
6.1338220,-0.076143,-0.078461,0.982776,0.988839,6.348045,225.859146
6.1532335,-0.026357,-0.089687,0.962642,0.967171,5.546447,253.623123
6.1726451,-0.074068,-0.077973,0.997785,1.003564,6.151827,226.471161
6.1920552,-0.060768,-0.088345,0.938360,0.944466,6.518937,235.478043
6.2114649,-0.033923,-0.082488,1.003276,1.007233,5.080180,247.645447
6.2308755,-0.075532,-0.084196,0.933479,0.940307,6.908930,228.104675
6.2502890,-0.036363,-0.092982,0.994246,0.999247,5.734221,248.640717
6.2697029,-0.053080,-0.088955,0.969476,0.974994,6.098922,239.175140
6.2891169,-0.064916,-0.087125,0.955321,0.961480,6.488485,233.310272
6.3085289,-0.023428,-0.088589,0.983752,0.988011,5.321634,255.186539
6.3279395,-0.057839,-0.090907,0.971794,0.977749,6.326821,237.533783
6.3473492,-0.032946,-0.098595,0.982898,0.988380,6.037282,251.522522
6.3667603,-0.037705,-0.089321,0.978017,0.982811,5.661401,247.113876
6.3861728,-0.042586,-0.096398,0.929330,0.935286,6.469721,246.165497
6.4055843,-0.013057,-0.095666,1.004252,1.008883,5.491835,262.228302
6.4249973,-0.075288,-0.090419,0.939458,0.946797,7.138722,230.217255
6.4444103,-0.013301,-0.095056,0.972770,0.977494,5.635099,262.034729
6.4638233,-0.058205,-0.097863,0.962032,0.968747,6.749971,239.257385
6.4832377,-0.054300,-0.097253,0.955565,0.962035,6.648653,240.823471
6.5026522,-0.054178,-0.092860,0.977651,0.983545,6.275417,239.738876
6.5220652,-0.050518,-0.095056,0.930428,0.936635,6.599508,242.011566
6.5414786,-0.050274,-0.103720,0.994002,1.000663,6.614290,244.140259
6.5608912,-0.065527,-0.111895,0.931771,0.940750,7.922683,239.646545
6.5803027,-0.044905,-0.100791,0.999493,1.005566,6.299833,245.986053
6.5997152,-0.066259,-0.104330,0.942631,0.950698,7.469656,237.580872
6.6191273,-0.029652,-0.107747,1.008401,1.014575,6.323783,254.613190
6.6385393,-0.077973,-0.094812,0.966669,0.974432,7.237197,230.566330
6.6579504,-0.031116,-0.092128,0.966425,0.971305,5.745695,251.337692
6.6773629,-0.045027,-0.098229,0.988633,0.994521,6.237625,245.373978
6.6967769,-0.071018,-0.090297,0.940312,0.947304,6.965368,231.815430
