Keuwl Accelerometer Data File
2021-04-11 16-49-03

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
1.5117579,-0.031398,0.045162,0.049529,-0.021578,-8.890660,-35.332611
1.5311406,-0.041770,0.034180,0.080035,0.010150,-8.206268,-32.854919
1.5505232,-0.035425,0.058218,0.060999,-0.010323,-9.067624,-44.710327
1.5699044,-0.032863,0.049310,0.048553,-0.022613,-8.928106,-38.318283
1.5892859,-0.043234,0.045650,0.095776,0.025398,-8.542694,-39.238678
1.6086687,-0.038842,0.066150,0.039645,-0.031530,-8.911499,-50.716675
1.6280507,-0.044089,0.060903,0.069174,-0.001541,-8.683014,-48.320663
1.6474352,-0.028958,0.046626,0.083451,0.011985,-9.223039,-35.355835
1.6668187,-0.046651,0.084331,0.052457,-0.018318,-8.676979,-63.640228
1.6861985,-0.031642,0.065784,0.055386,-0.016404,-9.394690,-49.044189
1.7055781,-0.029568,0.061025,0.081133,0.009232,-9.536627,-45.113785
1.7249595,-0.047505,0.077620,0.066368,-0.004343,-8.672722,-59.331726
1.7443410,-0.032618,0.085795,0.072957,0.000951,-9.599432,-64.400085
1.7637235,-0.030300,0.078230,0.047088,-0.024976,-9.588451,-58.306625
1.7831044,-0.035181,0.082013,0.088454,0.016610,-9.509531,-61.597305
1.8024852,-0.029324,0.084331,0.079180,0.006922,-9.813261,-63.147629
1.8218668,-0.042258,0.085429,0.059657,-0.011536,-8.974745,-64.291275
1.8412499,-0.021636,0.092873,0.070761,-0.001984,-10.215429,-70.660034
1.8606315,-0.033595,0.080915,0.074299,0.002383,-9.533512,-60.671494
1.8800136,-0.033717,0.093361,0.079424,0.007499,-9.551235,-70.222275
1.8993987,-0.025175,0.080426,0.080523,0.007996,-10.040350,-59.622650
1.9187835,-0.026395,0.088358,0.063927,-0.008502,-9.924779,-66.468994
1.9381683,-0.020538,0.095435,0.070761,-0.002036,-10.262717,-73.112411
1.9575514,-0.024931,0.085063,0.077838,0.005280,-10.062836,-63.618317
1.9769340,-0.030544,0.090310,0.072347,0.000193,-9.714689,-67.986450
1.9963160,-0.043357,0.083111,0.076252,0.005100,-8.988558,-62.733353
2.0156977,-0.037865,0.090188,0.061609,-0.009953,-9.240210,-67.679413
2.0350795,-0.034815,0.093117,0.068076,-0.003734,-9.438627,-69.972275
2.0544617,-0.042014,0.093117,0.060633,-0.010569,-8.983669,-69.596848
2.0738432,-0.042380,0.103123,0.066734,-0.004349,-8.918372,-76.348114
2.0932255,-0.042014,0.096289,0.073323,0.002100,-9.030315,-71.773529
2.1126068,-0.048726,0.097876,0.063073,-0.007505,-8.579573,-72.319839
2.1319888,-0.047383,0.100072,0.062463,-0.008209,-8.637433,-73.822739
2.1513729,-0.040184,0.107150,0.054532,-0.016617,-8.932346,-79.348114
2.1707556,-0.040794,0.105075,0.067344,-0.003841,-8.989361,-77.866394
2.1901400,-0.040062,0.105319,0.067832,-0.003411,-9.030315,-78.138535
2.2095234,-0.034815,0.094093,0.073689,0.001869,-9.459207,-70.706604
2.2289071,-0.044333,0.095801,0.069907,-0.001111,-8.882569,-71.282745
2.2482908,-0.033107,0.101781,0.059291,-0.012534,-9.430069,-76.655899
2.2676742,-0.029812,0.097876,0.071859,-0.000295,-9.713606,-74.085663
2.2870586,-0.031642,0.105563,0.063073,-0.008810,-9.482870,-79.718796
2.3064425,-0.025175,0.091531,0.073811,0.001284,-10.027909,-69.233292
2.3258247,-0.023955,0.089578,0.084305,0.011669,-10.143784,-67.578659
2.3452079,-0.033229,0.090310,0.071615,-0.000338,-9.555859,-67.901398
2.3645899,-0.018464,0.089700,0.072469,-0.000488,-10.417438,-67.875992
2.3839736,-0.030056,0.096411,0.074543,0.002386,-9.722465,-72.895660
2.4033556,-0.022735,0.093483,0.069418,-0.003250,-10.143415,-71.119019
2.4227364,-0.021392,0.101903,0.079181,0.006494,-10.178002,-78.771194
2.4421170,-0.030422,0.092995,0.062097,-0.010026,-9.668665,-70.140900
2.4614987,-0.030666,0.089822,0.082963,0.010789,-9.752999,-67.591904
2.4808784,-0.035425,0.092263,0.059291,-0.012450,-9.366273,-69.299118
2.5002599,-0.032374,0.097998,0.063439,-0.008502,-9.528282,-73.887558
2.5196440,-0.034205,0.102757,0.059047,-0.012679,-9.354427,-77.215591
2.5390260,-0.031520,0.100072,0.068198,-0.003795,-9.579369,-75.584518
2.5584068,-0.025053,0.109834,0.065880,-0.006389,-9.794115,-84.453247
2.5777872,-0.039818,0.097510,0.066978,-0.004394,-9.117849,-72.794205
2.5971689,-0.024931,0.107638,0.076496,0.004145,-9.883791,-82.754852
2.6165512,-0.040428,0.113983,0.066246,-0.004764,-8.868422,-83.761856
2.6359334,-0.042990,0.112030,0.056484,-0.014322,-8.708250,-82.022202
2.6553142,-0.025175,0.119840,0.075886,0.003878,-9.607044,-91.819702
2.6746976,-0.046285,0.128992,0.054654,-0.015275,-8.158581,-91.165894
2.6940801,-0.032496,0.128748,0.069052,-0.002082,-8.958977,-95.062775
2.7134633,-0.036157,0.135581,0.075764,0.005192,-8.609299,-97.683350
2.7328436,-0.041160,0.136557,0.064049,-0.006017,-8.267907,-96.588394
2.7522259,-0.030056,0.136801,0.086868,0.015859,-8.919559,-100.516525
2.7716084,-0.031154,0.142780,0.074666,0.004099,-8.603310,-103.215149
2.7909894,-0.031520,0.144855,0.087112,0.016637,-8.579462,-104.096115
2.8103704,-0.025175,0.141072,0.085648,0.014529,-8.989441,-104.758942
2.8297517,-0.024565,0.152176,0.084794,0.014296,-8.586757,-110.368683
2.8491325,-0.023345,0.154739,0.079913,0.009527,-8.504864,-112.018814
2.8685145,-0.017244,0.155715,0.086990,0.016267,-8.734142,-115.272644
2.8878956,-0.021514,0.156691,0.086136,0.015741,-8.527428,-113.661118
2.9072781,-0.024199,0.159376,0.085160,0.015130,-8.305892,-113.542831
2.9266622,-0.015291,0.161206,0.080523,0.010106,-8.525412,-118.390335
2.9460449,-0.022857,0.164378,0.084061,0.014323,-8.133842,-116.037643
2.9654262,-0.029934,0.169259,0.085770,0.016886,-7.671284,-114.797653
2.9848082,-0.022491,0.172432,0.076740,0.007673,-7.740504,-118.965073
3.0041921,-0.023711,0.170114,0.085526,0.016293,-7.857080,-117.674538
3.0235755,-0.029934,0.174750,0.073567,0.005225,-7.352640,-116.627777
3.0429561,-0.026639,0.166941,0.077106,0.007855,-7.841300,-115.333923
3.0623362,-0.023833,0.171456,0.083329,0.014228,-7.779073,-118.068588
3.0817142,-0.043723,0.176825,0.067588,0.000559,-6.697735,-112.243927
3.1010940,-0.026517,0.178045,0.078814,0.010496,-7.357874,-119.027260
3.1204746,-0.041038,0.192932,0.073323,0.007608,-6.137832,-117.835632
3.1398566,-0.034815,0.193786,0.056362,-0.009606,-6.179853,-120.223999
3.1592395,-0.028592,0.187563,0.092847,0.025479,-6.944251,-120.912994
3.1786218,-0.035425,0.184146,0.065636,-0.001364,-6.676744,-117.393890
3.1980050,-0.026639,0.175361,0.088576,0.019965,-7.538289,-118.149315
3.2173879,-0.021758,0.185855,0.083329,0.015411,-7.174452,-123.193565
3.2367721,-0.027982,0.194762,0.085648,0.019035,-6.574358,-122.980995
3.2561548,-0.027371,0.189881,0.089186,0.021995,-6.849458,-121.994354
3.2755356,-0.013949,0.201718,0.102853,0.036009,-6.739213,-130.033951
3.2949176,-0.023467,0.177435,0.101633,0.032919,-7.631714,-120.106850
3.3143005,-0.028470,0.178045,0.098948,0.030634,-7.420917,-118.240410
3.3336847,-0.011752,0.197447,0.081011,0.013742,-6.856834,-130.097443
3.3530676,-0.027371,0.202816,0.080401,0.014688,-6.164234,-125.057945
3.3724511,-0.037987,0.191590,0.077960,0.011815,-6.340107,-118.531853
3.3918335,-0.029446,0.190858,0.076984,0.010131,-6.651033,-121.451050
3.4112153,-0.038842,0.190736,0.061365,-0.004656,-6.222207,-118.006523
3.4305968,-0.043845,0.185489,0.068808,0.002603,-6.331647,-114.836945
