Keuwl Accelerometer Data File
2021-05-23 11-19-03

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
1.6313192,-0.010616,0.003661,0.991196,0.991260,0.648912,160.974396
1.6507400,-0.002807,-0.000976,0.978139,0.978144,0.174713,199.179016
1.6701607,-0.014887,0.005491,0.985095,0.985223,0.922809,159.753372
1.6895815,-0.016717,0.008786,0.974357,0.974540,1.110299,152.275940
1.7090019,-0.017449,0.012934,0.979604,0.979844,1.270108,143.451981
1.7284232,-0.019890,0.010494,0.978750,0.979008,1.316261,152.183548
1.7478427,-0.011348,0.019402,0.983386,0.983643,1.309404,120.323601
1.7672640,-0.016107,0.030262,0.981312,0.981911,2.000761,118.024506
1.7866849,-0.008908,0.032092,0.985095,0.985658,1.936338,105.512878
1.8061062,-0.030018,0.032946,0.959470,0.960504,2.659695,132.337006
1.8255262,-0.023551,0.052348,0.989488,0.991151,3.320069,114.222191
1.8449461,-0.012934,0.056741,0.991562,0.993268,3.358938,102.841537
1.8643668,-0.012446,0.055521,0.974723,0.976382,3.340761,102.635429
1.8837874,-0.015497,0.069187,0.982532,0.985087,4.127443,102.625069
1.9032091,-0.014399,0.066381,0.979604,0.981956,3.966448,102.238533
1.9226309,-0.021842,0.073458,0.981800,0.984787,4.463264,106.559433
1.9420509,-0.013301,0.080291,0.982776,0.986140,4.733959,99.405830
1.9614711,-0.018914,0.085782,0.985827,0.989733,5.091930,102.433846
1.9808933,-0.013545,0.088345,0.980580,0.984645,5.207970,98.716423
2.0003152,-0.016107,0.096765,0.982898,0.987781,5.699389,99.450607
2.0197353,-0.018059,0.098717,0.986681,0.991771,5.807583,100.367157
2.0391557,-0.020378,0.103842,0.980092,0.985788,6.162462,101.102623
2.0585759,-0.018670,0.103964,0.984363,0.990013,6.124679,100.180519
2.0779974,-0.014155,0.106038,0.984851,0.990644,6.199414,97.603279
2.0974185,-0.013667,0.107381,0.993270,0.999151,6.219557,97.253197
2.1168394,-0.018914,0.102622,0.982776,0.988301,6.060874,100.442680
2.1362593,-0.015863,0.109089,0.987535,0.993669,6.369444,98.273613
2.1556828,-0.014887,0.105306,0.984240,0.989970,6.167232,98.046432
2.1751056,-0.017083,0.104086,0.993026,0.998612,6.063171,99.320663
2.1945271,-0.017937,0.100913,0.987413,0.992719,5.926189,100.079109
2.2139468,-0.010616,0.099815,0.985827,0.990924,5.813891,96.070984
2.2333679,-0.007809,0.099205,0.988023,0.993022,5.751320,94.501083
2.2527895,-0.019646,0.098595,0.982654,0.987783,5.841471,101.269020
2.2722125,-0.005735,0.098473,0.986315,0.991235,5.711069,93.333160
2.2916312,-0.015863,0.090419,0.973625,0.977943,5.386306,99.950630
2.3110516,-0.016351,0.096398,0.985827,0.990664,5.664135,99.626900
2.3304722,-0.009640,0.089687,0.980946,0.985085,5.253894,96.134766
2.3498938,-0.020378,0.087247,0.978872,0.982963,5.229671,103.146690
2.3693149,-0.007565,0.089931,0.985583,0.989706,5.231956,94.808678
2.3887372,-0.020134,0.086515,0.974845,0.978883,5.206352,103.100807
2.4081578,-0.020134,0.084928,0.980092,0.983971,5.089043,103.336838
2.4275789,-0.026113,0.085538,0.978505,0.982584,5.222322,106.976288
2.4470024,-0.020500,0.085660,0.984973,0.988903,5.109982,103.458687
2.4664249,-0.028187,0.084318,0.969964,0.974030,5.236972,108.484688
2.4858451,-0.021720,0.090663,0.985095,0.989497,5.406351,103.472397
2.5052667,-0.023795,0.082244,0.973502,0.977260,5.026093,106.136078
2.5246882,-0.031604,0.087369,0.978139,0.982542,5.425998,109.886665
2.5441093,-0.021354,0.088345,0.971916,0.976157,5.342508,103.588486
2.5635297,-0.025381,0.084196,0.972038,0.976008,5.169338,106.775391
2.5829506,-0.025869,0.081146,0.990220,0.993876,4.915936,107.682129
2.6023693,-0.023062,0.078339,0.981434,0.984826,4.756499,106.404037
2.6217895,-0.021598,0.075044,0.987047,0.990131,4.523593,106.056076
2.6412096,-0.020256,0.080169,0.988267,0.991721,4.782826,104.179787
2.6606314,-0.019646,0.078095,0.989610,0.992881,4.652148,104.120468
2.6800520,-0.020988,0.074678,0.993148,0.996173,4.466115,105.697792
2.6994739,-0.018059,0.069675,0.996931,0.999526,4.129578,104.530975
2.7188947,-0.007809,0.074312,0.974967,0.977826,4.382578,95.999214
2.7383153,-0.016473,0.067967,0.990952,0.993417,4.036869,103.624054
2.7577345,-0.010616,0.074068,0.999615,1.002412,4.280845,98.156532
2.7771568,0.001830,0.066137,0.982166,0.984392,3.853817,88.414726
2.7965765,-0.010982,0.071506,0.981800,0.984462,4.214217,98.731468
2.8159993,0.005613,0.076143,0.990464,0.993402,4.407889,85.783897
2.8354213,-0.008176,0.071384,0.983264,0.985886,4.179358,96.533615
2.8548434,0.004393,0.070041,0.978017,0.980532,4.104319,86.411240
2.8742652,-0.005857,0.074556,0.983386,0.986226,4.348931,94.491913
2.8936889,-0.005979,0.070530,0.974723,0.977289,4.153458,94.845665
2.9131103,-0.002807,0.063452,0.980214,0.982269,3.707395,92.532585
2.9325321,-0.017571,0.064794,0.975577,0.977884,3.936615,105.172913
2.9519522,-0.006101,0.066747,0.980824,0.983111,3.909210,95.222763
2.9713743,-0.011958,0.062720,0.980214,0.982291,3.726886,100.794540
2.9907947,-0.018792,0.066015,0.984363,0.986753,3.988603,105.889427
3.0102158,-0.014643,0.073702,0.986925,0.989782,4.354017,101.236946
3.0296373,-0.022696,0.068211,0.979482,0.982116,4.197640,108.404198
3.0490603,-0.041244,0.068089,0.972526,0.975779,4.679563,121.204742
3.0684834,-0.024893,0.079071,0.968255,0.971798,4.893448,107.474770
3.0879061,-0.037583,0.072482,0.984363,0.987743,4.741484,117.407578
3.1073284,-0.030140,0.070896,0.994369,0.997348,4.430007,113.031761
3.1267498,-0.035509,0.076021,0.985461,0.989026,4.866591,115.037025
3.1461709,-0.038803,0.083464,0.943851,0.948328,5.569824,114.934296
3.1655929,-0.039780,0.053934,0.948976,0.951339,4.039536,126.410873
3.1850128,-0.018059,0.075288,1.052086,1.054930,4.208823,103.488708
3.2044351,-0.043440,0.068699,0.940312,0.943819,4.940424,122.306267
3.2238555,-0.014643,0.056131,1.000226,1.001906,3.319184,104.620872
3.2432790,-0.029774,0.094080,0.965937,0.970964,5.833009,107.561127
3.2626991,-0.003661,0.066869,0.987901,0.990169,3.878129,93.133499
3.2821207,-0.064672,0.073336,0.934211,0.939314,5.975074,131.407898
3.3015423,-0.033068,0.085904,0.967889,0.972257,5.432675,111.053871
3.3209653,-0.017205,0.053934,0.982898,0.984527,3.296456,107.692917
3.3403878,-0.053690,0.068089,0.947267,0.951228,5.230158,128.256851
3.3598104,-0.033190,0.083952,0.992416,0.996514,5.197613,111.571304
3.3792322,0.000122,0.054788,0.961910,0.963469,3.259967,89.872391
3.3986530,-0.083220,0.071506,0.955687,0.961965,6.549338,139.329590
3.4180753,-0.036119,0.061988,1.010720,1.013263,4.060232,120.228378
3.4374964,-0.017815,0.056375,0.944095,0.945944,3.583373,107.537437
3.4569178,-0.051982,0.065527,0.958860,0.962501,4.985309,128.424835
3.4763396,-0.013545,0.072116,0.992782,0.995490,4.227070,100.637215
3.4957604,-0.015131,0.055399,0.966059,0.967764,3.401969,105.276474
3.5151830,-0.033678,0.062964,0.960934,0.963583,4.249759,118.141602
3.5346050,-0.027821,0.069309,0.994002,0.996804,4.296873,111.870941
3.5540266,-0.007199,0.055277,0.972770,0.974366,3.279606,97.420593
3.5734475,-0.026601,0.054056,0.977651,0.979506,3.526367,116.201767
3.5928702,-0.006467,0.056009,0.999005,1.000595,3.230164,96.586685
3.6122921,0.011104,0.043684,0.985339,0.986369,2.619129,75.738037
3.6317143,0.006833,0.050152,0.996199,0.997484,2.908518,82.241058
3.6511354,-0.005003,0.048443,0.995955,0.997145,2.799462,95.896294
3.6705582,0.025625,0.044050,1.000592,1.001889,2.915711,59.812687
3.6899788,0.013301,0.043806,1.000226,1.001273,2.620623,73.110596
3.7094011,0.006589,0.045515,0.999615,1.000673,2.634182,81.762398
3.7288220,0.016595,0.052348,0.984485,0.986015,3.192672,72.410538
3.7482452,-0.003661,0.045515,0.994491,0.995538,2.628901,94.598343
3.7676661,-0.005125,0.036851,0.989732,0.990431,2.152769,97.917503
3.7870886,-0.020134,0.040756,0.988023,0.989069,2.634331,116.289925
3.8065104,-0.019158,0.040634,0.988511,0.989532,2.602034,115.242538
3.8259342,-0.036973,0.036485,0.973014,0.974400,3.055821,135.380692
3.8453565,-0.027821,0.053080,0.994979,0.996782,3.446908,117.660744
3.8647790,-0.030506,0.038803,0.982654,0.983893,2.875555,128.173141
3.8842003,-0.033068,0.047345,0.980702,0.982401,3.370052,124.932518
3.9036229,-0.024039,0.056497,0.989121,0.991025,3.551981,113.049072
3.9230433,-0.026113,0.046247,0.974967,0.976412,3.118034,119.450974
3.9424653,-0.025625,0.055399,0.968134,0.970056,3.607606,114.823143
3.9618874,-0.022818,0.061134,0.982166,0.984331,3.801069,110.468262
3.9813097,-0.019524,0.057473,0.966425,0.968329,3.593903,108.762764
4.0007319,-0.016107,0.050152,0.964839,0.966276,3.124870,107.805351
4.0201550,-0.019768,0.049786,0.985827,0.987281,3.110176,111.655991
4.0395765,-0.019402,0.056985,0.999738,1.001548,3.445772,108.802223
4.0589986,-0.014887,0.052836,0.972770,0.974318,3.229739,105.735458
4.0784197,-0.023306,0.056619,0.970452,0.972382,3.610102,112.373924
4.0978436,-0.008420,0.052958,0.968011,0.969496,3.170644,99.033630
4.1172662,-0.024649,0.041610,0.964351,0.965563,2.870990,120.641457
4.1366887,0.000244,0.042220,0.979482,0.980391,2.468231,89.668816
4.1561103,-0.002562,0.048809,0.966181,0.967417,2.895905,93.005272
4.1755342,0.013423,0.045271,0.989488,0.990614,2.732085,73.485123
4.1949553,0.009640,0.038559,0.984485,0.985287,2.311899,75.963753
4.2143769,-0.007199,0.050884,0.960690,0.962064,3.062029,98.053146
4.2337980,-0.006711,0.051006,0.966547,0.967915,3.046775,97.495857
4.2532210,-0.018670,0.029774,0.931404,0.932067,2.160754,122.089737
4.2726431,-0.027211,0.028309,0.961178,0.961980,2.339419,133.866821
4.2920656,-0.029896,0.029408,0.980946,0.981842,2.447926,135.471558
4.3114886,-0.029774,0.045881,0.980702,0.982226,3.192121,122.980995
4.3309107,-0.034899,0.034289,0.959958,0.961204,2.917590,135.505234
4.3503313,-0.031360,0.029652,0.959714,0.960684,2.574887,136.603867
4.3697519,-0.044417,0.033190,0.970330,0.971913,3.270460,143.230972
4.3891730,-0.040756,0.036607,0.969232,0.970779,3.235009,138.069702
4.4085946,-0.033434,0.045149,0.974601,0.976219,3.299128,126.521446
4.4280162,-0.040024,0.044661,0.965693,0.967553,3.553579,131.865891
4.4474387,-0.039292,0.057229,0.950562,0.953093,4.176826,124.472214
4.4668593,-0.022452,0.067601,0.968866,0.971481,4.204865,108.372871
4.4862804,-0.044905,0.045027,0.963375,0.965471,3.776520,134.922256
4.5057011,-0.030994,0.060158,0.971550,0.973904,3.984428,117.258110
4.5251236,-0.018059,0.057229,0.990464,0.992280,3.467240,107.513870
4.5445457,-0.015375,0.034167,0.986681,0.987392,2.174569,114.227745
4.5639682,-0.017327,0.050762,0.987779,0.989235,3.108224,108.847137
4.5833902,0.001708,0.042708,1.003886,1.004796,2.438071,87.709389
4.6028128,-0.008542,0.032336,0.987413,0.987979,1.939973,104.796761
4.6222329,-0.010738,0.040146,1.003154,1.004014,2.372071,104.974770
4.6416550,-0.005003,0.027699,1.004130,1.004525,1.605716,100.238197
4.6610765,-0.009030,0.016229,0.994979,0.995152,1.069360,119.091164
4.6804981,-0.008664,0.024405,1.001446,1.001781,1.481473,109.544861
4.6999187,0.003783,0.027699,0.995467,0.995859,1.608638,82.223572
4.7193403,0.006711,0.014643,0.974235,0.974368,0.947294,65.376442
4.7387609,-0.000488,0.019158,0.985095,0.985281,1.114520,91.459450
4.7581830,0.007077,0.011836,0.973503,0.973600,0.811565,59.123184
4.7776046,0.005247,0.015009,0.970452,0.970582,0.938578,70.730705
4.7970262,0.006711,0.007199,0.965937,0.965987,0.583833,47.009556
4.8164477,0.000488,-0.006345,0.963863,0.963884,0.377942,274.398712
4.8358679,-0.012202,0.006833,0.984240,0.984340,0.814213,150.751175
4.8552871,-0.023184,0.010006,0.969720,0.970048,1.491610,156.655991
4.8747072,-0.030262,-0.013789,0.962642,0.963217,1.978530,204.496155
4.8941283,-0.036485,-0.010494,0.970818,0.971560,2.239395,196.046585
4.9135489,-0.032702,0.005979,0.987657,0.988217,1.927829,169.638718
4.9329705,-0.053446,-0.013179,0.969720,0.971281,3.248958,193.851425
4.9523935,-0.027577,-0.018670,0.973259,0.973828,1.959746,214.097656
