Keuwl Accelerometer Data File
2021-04-11 16-40-05

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
1.6290854,-0.043318,-0.001586,0.926524,0.927537,2.678615,182.097214
1.6484804,-0.052592,-0.015741,0.993148,0.994664,3.163845,196.662643
1.6678739,-0.064062,-0.026113,1.014258,1.016615,3.901940,202.176743
1.6872665,-0.040634,-0.000976,0.933967,0.934851,2.491908,181.376205
1.7066612,-0.055521,-0.013911,0.970574,0.972260,3.374928,194.065872
1.7260543,-0.056009,-0.018792,1.005351,1.007085,3.362957,198.547226
1.7454474,-0.041854,0.000610,0.951172,0.952093,2.519793,179.164841
1.7648392,-0.063574,-0.011836,0.975577,0.977718,3.792353,190.546600
1.7842338,-0.049297,-0.013667,0.975333,0.976674,3.002440,195.494843
1.8036278,-0.045759,0.003173,0.973747,0.974826,2.696967,176.033844
1.8230195,-0.058693,-0.013057,0.972160,0.974018,3.539225,192.541412
1.8424119,-0.048931,-0.007932,0.972038,0.973301,2.919267,189.207260
1.8618054,-0.057473,0.014277,0.978261,0.980052,3.464246,166.049652
1.8811979,-0.061622,-0.012324,0.970452,0.972485,3.705070,191.309937
1.9005903,-0.050884,0.004149,0.985827,0.987148,2.964515,175.338715
1.9199837,-0.062598,0.017815,0.956663,0.958875,3.891940,164.113632
1.9393784,-0.053690,-0.000488,0.980214,0.981683,3.135315,180.520859
1.9587742,-0.061622,0.010860,0.985827,0.987811,3.631786,170.004959
1.9781702,-0.061866,0.029530,0.951538,0.954004,4.120700,154.484039
1.9975653,-0.050884,0.022818,0.984485,0.986063,3.242021,155.846573
2.0169609,-0.064794,0.027089,0.982898,0.985404,4.086914,157.311218
2.0363548,-0.063696,0.032458,0.959958,0.962616,4.259058,152.997589
2.0557480,-0.052348,0.039414,0.978994,0.981184,3.829247,143.023407
2.0751438,-0.053568,0.037827,0.975699,0.977900,3.845169,144.772156
2.0945382,-0.065771,0.047467,0.974479,0.977849,4.758064,144.181763
2.1139321,-0.052836,0.056131,0.993636,0.996622,4.436148,133.268173
2.1333251,-0.060036,0.049175,0.972282,0.975374,4.563513,140.678894
2.1527193,-0.048809,0.069065,0.972404,0.976075,4.970629,125.249374
2.1721141,-0.058449,0.070041,0.987657,0.991861,5.277189,129.844818
2.1915073,-0.053568,0.078217,0.986803,0.991346,5.487552,124.405968
2.2109001,-0.054422,0.084074,0.980214,0.985317,5.833816,122.915588
2.2302945,-0.054911,0.087979,0.977285,0.982773,6.057477,121.969650
2.2496877,-0.055155,0.093226,0.985583,0.991517,6.271855,120.609535
2.2690816,-0.053690,0.103476,0.988633,0.995483,6.725025,117.423347
2.2884750,-0.061378,0.102256,0.975943,0.983203,6.967113,120.973816
2.3078697,-0.051738,0.109333,0.989610,0.996974,6.968493,115.324181
2.3272645,-0.061988,0.111407,0.979726,0.987986,7.414207,119.091896
2.3466578,-0.061256,0.119583,0.976187,0.985390,7.836741,117.123566
2.3660498,-0.057717,0.123854,0.985583,0.995010,7.893194,114.985985
2.3854423,-0.061256,0.132517,0.981190,0.991991,8.462877,114.808586
2.4048374,-0.059913,0.131785,0.987535,0.998090,8.339743,114.447952
