Keuwl Accelerometer Data File
2021-04-11 16-46-11

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
1.5122824,-0.072662,0.017723,0.001932,-0.010087,-4.975888,-0.883209
1.5316699,-0.082058,0.013208,0.004861,-0.006842,-4.490849,-10.595657
1.5510577,-0.081936,0.015526,0.003519,-0.008266,-4.605756,-12.248917
1.5704459,-0.066561,0.015282,-0.002583,-0.014579,-4.932788,10.443451
1.5898341,-0.091454,0.008693,0.005105,-0.006169,-3.955345,-16.918610
1.6092211,-0.071076,0.016747,-0.003559,-0.015563,-4.944368,2.289474
1.6286107,-0.087061,0.009913,-0.001606,-0.013053,-4.148285,-13.635330
1.6480005,-0.074127,0.011133,0.004861,-0.006912,-4.590052,0.805786
1.6673907,-0.083766,0.010645,-0.004413,-0.015971,-4.284977,-10.700241
1.6867779,-0.091454,0.011622,0.006081,-0.005308,-4.090608,-19.090652
1.7061656,-0.069246,0.011866,0.003763,-0.008095,-4.714913,7.417114
1.7255542,-0.098043,0.005276,-0.000142,-0.011029,-3.535006,-19.952774
1.7449434,-0.076079,0.019187,0.013158,0.001138,-4.988640,-7.341858
1.7643294,-0.084010,0.010401,-0.003925,-0.015468,-4.266294,-10.797684
1.7837162,-0.081692,0.033098,0.017551,0.005326,-5.388571,-33.614532
1.8031034,-0.080472,0.041639,-0.004779,-0.017118,-5.645392,-50.802917
1.8224920,-0.089013,0.035416,0.007301,-0.004764,-5.062771,-44.717789
1.8418820,-0.065097,0.051645,0.005593,-0.006964,-6.556053,-103.682968
1.8612698,-0.085231,0.047008,-0.000508,-0.012757,-5.427373,-65.908936
1.8806553,-0.081448,0.047252,0.012304,-0.000039,-5.668080,-66.119949
1.9000441,-0.068635,0.053842,-0.003315,-0.015836,-6.305264,-102.289093
1.9194330,-0.085109,0.054696,0.011450,-0.000784,-5.404153,-83.167877
1.9388212,-0.073028,0.054940,-0.000264,-0.012730,-6.050716,-96.258133
1.9582098,-0.070466,0.063359,0.008400,-0.004002,-5.834411,-124.194847
1.9775983,-0.082058,0.063115,0.005105,-0.007108,-5.351357,-102.756653
1.9969870,-0.072540,0.064336,0.009620,-0.002742,-5.718495,-120.925331
2.0163755,-0.072418,0.066654,-0.003071,-0.015390,-5.594952,-124.807564
2.0357652,-0.078031,0.063115,0.014623,0.002325,-5.553531,-108.330948
2.0551543,-0.078519,0.064824,0.009986,-0.002274,-5.459937,-110.627533
2.0745425,-0.068269,0.063970,-0.005023,-0.017434,-5.855052,-131.144684
2.0939312,-0.084376,0.062139,0.016575,0.004398,-5.285573,-98.433716
2.1133211,-0.080716,0.064214,0.004983,-0.007242,-5.376702,-106.402710
2.1327107,-0.062168,0.062139,0.000956,-0.011516,-6.077827,-150.001648
2.1520994,-0.094260,0.064092,0.018405,0.006550,-4.727666,-93.483429
2.1714876,-0.075713,0.066044,0.002054,-0.010230,-5.512635,-117.362885
2.1908751,-0.068758,0.061407,0.008399,-0.004048,-5.985340,-125.331291
2.2102616,-0.093162,0.061773,0.007057,-0.004863,-4.816025,-90.865082
2.2296498,-0.074615,0.062871,0.010474,-0.001883,-5.704523,-113.888016
2.2490394,-0.074371,0.053842,0.003519,-0.008936,-6.009411,-90.296341
2.2684276,-0.088769,0.056038,0.002176,-0.009944,-5.160830,-83.871765
2.2878156,-0.079252,0.060431,0.007545,-0.004765,-5.579342,-101.164215
2.3072042,-0.073028,0.053354,0.005227,-0.007249,-6.094809,-90.490997
2.3265932,-0.086085,0.057258,-0.001362,-0.013546,-5.284373,-87.808365
2.3459802,-0.078641,0.059821,0.002420,-0.009908,-5.622042,-100.686203
2.3653669,-0.072174,0.057746,0.014745,0.002290,-6.015693,-106.999710
2.3847537,-0.079374,0.054940,-0.011124,-0.023482,-5.692308,-87.926422
2.4041419,-0.078763,0.059455,0.016941,0.004607,-5.646317,-99.703598
2.4235311,-0.074615,0.055916,0.007912,-0.004525,-5.948839,-96.682587
