Keuwl Accelerometer Data File
2021-04-11 16-51-16

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
1.5911903,-0.094568,-0.013301,0.930672,0.935559,5.858760,188.005859
1.6105984,-0.102988,-0.003417,0.958250,0.963774,6.137661,181.900116
1.6300046,-0.087369,-0.029408,1.028657,1.032779,5.120975,198.602829
1.6494117,-0.097497,-0.006955,0.920910,0.926083,6.058642,184.080521
1.6688173,-0.102744,0.003173,0.984607,0.989958,5.960095,178.231339
1.6882254,-0.089931,-0.027211,1.003032,1.007423,5.351487,196.834656
1.7076330,-0.091151,-0.001952,0.943363,0.947758,5.520273,181.227036
1.7270396,-0.117386,0.006711,0.975455,0.982516,6.873095,176.727814
1.7464446,-0.078095,-0.014155,0.992904,0.996071,4.570247,190.273331
1.7658511,-0.097497,-0.010860,0.967645,0.972605,5.788856,186.355927
1.7852575,-0.115434,0.021354,0.964961,0.972075,6.936245,169.519363
1.8046625,-0.082000,-0.002562,0.976309,0.979750,4.803302,181.789917
1.8240706,-0.100425,-0.009396,0.994735,0.999835,5.789871,185.345047
1.8434762,-0.107137,0.014643,0.960202,0.966272,6.425258,172.217361
1.8628829,-0.094324,0.015131,0.971062,0.975750,5.618485,170.886597
1.8822901,-0.100913,0.000122,0.982044,0.987215,5.867051,179.930725
1.9016978,-0.095178,-0.002440,0.994368,0.998916,5.469344,181.468796
1.9211059,-0.103232,0.017327,0.954589,0.960311,6.257803,170.471802
1.9405117,-0.102378,0.018914,0.973991,0.979539,6.101204,169.532974
1.9599183,-0.091396,0.010494,0.981800,0.986101,5.353061,173.449997
1.9793278,-0.103476,0.004881,0.984240,0.989677,6.008216,177.299377
1.9987326,-0.100181,0.022330,0.975577,0.980961,6.005932,167.434250
2.0181396,-0.096398,0.023428,0.956419,0.961550,5.921821,166.339798
2.0375454,-0.096765,0.018426,0.983142,0.988065,5.721527,169.219025
2.0569515,-0.094934,0.003661,0.986437,0.991001,5.501212,177.791748
2.0763559,-0.100059,0.015131,0.982654,0.987851,5.879766,171.400909
2.0957625,-0.105794,0.018792,0.958006,0.964013,6.399541,169.927948
2.1151688,-0.102012,0.017815,0.974113,0.979602,6.068213,170.093704
2.1345737,-0.109211,0.013423,0.989366,0.995466,6.346098,172.993195
2.1539793,-0.101035,0.011104,0.970818,0.976124,5.977042,173.728165
2.1733847,-0.102012,0.016229,0.987901,0.993287,5.969133,170.960510
