Keuwl Accelerometer Data File
2021-05-23 11-16-38

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
1.6506288,0.027943,0.066259,0.988023,0.990637,4.162736,67.133339
1.6700467,0.024039,0.069553,0.981556,0.984311,4.287611,70.934128
1.6894667,0.017937,0.069553,0.979482,0.982112,4.194233,75.538826
1.7088876,0.028798,0.075288,0.996321,0.999576,4.625460,69.068352
1.7283056,0.019890,0.077607,0.984485,0.987739,4.652359,75.625107
1.7477245,0.022208,0.075532,0.982166,0.985317,4.583002,73.615471
1.7671448,0.028553,0.084318,0.980458,0.984491,5.187991,71.291862
1.7865633,0.026723,0.079925,1.002056,1.005594,4.807338,71.512581
1.8059810,0.016717,0.074434,0.978139,0.981110,4.459707,77.341972
1.8254018,0.029652,0.086881,0.982898,0.987176,5.335828,71.155632
1.8448222,0.019646,0.069797,0.984973,0.987638,4.210311,74.279762
1.8642408,0.034655,0.078705,0.982288,0.986045,5.003315,66.235626
1.8836592,0.027333,0.080413,0.996687,1.000299,4.870656,71.226646
1.9030792,0.036241,0.071506,1.002178,1.005379,4.573418,63.122929
1.9224968,0.026601,0.078095,0.990342,0.993772,4.762097,71.189873
1.9419165,0.038071,0.084074,0.959470,0.963898,5.494440,65.637543
1.9613361,0.028431,0.077241,0.975455,0.978921,4.823083,69.791924
1.9807550,0.045149,0.080291,0.993026,0.997289,5.299643,60.650513
2.0001733,0.051860,0.077729,1.001812,1.006160,5.328662,56.289181
2.0195918,0.046247,0.077485,0.980946,0.985088,5.255833,59.169117
2.0390096,0.041976,0.078217,0.984485,0.988479,5.152292,61.779259
2.0584307,0.038193,0.084074,0.994735,0.999012,5.303635,65.568573
2.0778503,0.053446,0.080779,0.985705,0.990452,5.612133,56.510128
2.0972700,0.043928,0.074800,0.981312,0.985139,5.051638,59.575321
2.1166902,0.042830,0.089077,0.989488,0.994412,5.704304,64.320732
2.1361101,0.038437,0.079437,0.993026,0.996940,5.078406,64.179008
2.1555302,0.038559,0.082976,1.007181,1.011328,5.190823,65.075432
2.1749508,0.033190,0.091640,0.972526,0.977398,5.723000,70.090439
2.1943700,0.041610,0.086393,0.980336,0.985014,5.586582,64.282745
2.2137897,0.029896,0.092006,0.976675,0.981454,5.656760,71.999275
2.2332077,0.024283,0.085538,0.983752,0.987763,5.164750,74.151810
2.2526262,0.022330,0.087247,0.989121,0.993213,5.202398,75.643669
2.2720449,0.023917,0.096276,0.982898,0.987892,5.763270,76.049225
2.2914639,0.023062,0.096765,0.993514,0.998482,5.717654,76.594475
2.3108816,0.024039,0.088833,0.990464,0.994730,5.308362,74.858154
2.3303010,0.026845,0.090419,1.002178,1.006607,5.376584,73.464050
2.3497202,0.027333,0.090907,0.979970,0.984557,5.532862,73.265488
2.3691399,0.040756,0.088345,0.997785,1.002517,5.569225,65.234894
2.3885586,0.038559,0.085538,1.013160,1.017495,5.291021,65.734879
2.4079778,0.040878,0.086026,0.963375,0.968071,5.646218,64.583992
2.4273965,0.039170,0.079803,0.980214,0.984237,5.182096,63.857010
2.4468145,0.053812,0.079559,1.005839,1.010414,5.454778,55.926350
2.4662309,0.037339,0.081512,0.974601,0.978716,5.256019,65.388252
2.4856486,0.046857,0.077973,0.987169,0.991352,5.264996,58.996700
2.5050652,0.041610,0.071506,0.978872,0.982361,4.830997,59.804394
2.5244832,0.052470,0.071506,0.970818,0.974861,5.219882,53.729210
2.5438998,0.046491,0.072360,0.994124,0.997838,4.944705,57.279427
2.5633190,0.042464,0.068211,0.965693,0.969030,4.756252,58.096073
2.5827384,0.049175,0.068089,0.989244,0.992803,4.852966,54.162350
2.6021583,0.050640,0.068821,0.980702,0.984417,4.979372,53.653786
2.6215777,0.064306,0.073702,0.977529,0.982411,5.714054,48.894768
2.6409984,0.053324,0.068089,0.986193,0.989978,5.011766,51.933578
2.6604159,0.046003,0.064794,0.973258,0.976497,4.667743,54.625965
2.6798351,0.062232,0.070652,0.981190,0.985697,5.481084,48.625458
2.6992528,0.054056,0.063208,0.974479,0.978021,4.878332,49.462528
2.7186697,0.061866,0.059181,0.994124,0.997804,4.922189,43.729534
2.7380874,0.054788,0.058937,0.976797,0.980106,4.709481,47.089260
2.7575076,0.063574,0.059059,0.992172,0.995959,4.998300,42.891556
2.7769256,0.059913,0.048199,0.991196,0.994174,4.435972,38.816006
2.7963450,0.068821,0.052836,0.987413,0.991218,5.021725,37.514549
2.8157642,0.073946,0.053568,0.990586,0.994785,5.266521,35.920418
2.8351820,0.067601,0.042830,0.975089,0.978367,4.691812,32.357285
2.8545988,0.066015,0.045881,0.992050,0.995302,4.632950,34.799656
2.8740165,0.071994,0.056131,0.984363,0.988587,5.298422,37.942154
2.8934345,0.077729,0.044905,0.967767,0.971922,5.299458,30.015369
2.9128540,0.081390,0.052592,0.988877,0.993614,5.596711,32.869610
2.9322717,0.078339,0.052226,0.972404,0.976952,5.530346,33.690067
2.9516900,0.063208,0.040634,0.979604,0.982481,4.386375,32.735226
2.9711080,0.064794,0.048199,0.991440,0.994723,4.656609,36.644802
2.9905272,0.069919,0.046857,1.002422,1.005949,4.799590,33.828297
3.0099449,0.064062,0.038803,0.968011,0.970905,4.424344,31.203890
3.0293646,0.080047,0.054666,0.995589,1.000296,5.560915,34.330219
3.0487823,0.078339,0.050884,0.974479,0.978946,5.475683,33.005039
3.0682030,0.074190,0.045637,0.968378,0.972287,5.139727,31.596985
3.0876226,0.087613,0.048809,0.991806,0.996864,5.774108,29.122313
3.1070416,0.090175,0.053324,0.978750,0.984340,6.109456,30.597507
3.1264606,0.082610,0.041244,0.963619,0.968032,5.473320,26.531189
3.1458812,0.088345,0.035509,0.972404,0.977055,5.592332,21.896854
3.1653008,0.098351,0.049175,0.972892,0.979087,6.448409,26.565052
3.1847208,0.100059,0.031360,0.943973,0.949779,6.338555,17.401754
3.2041399,0.112872,0.026601,0.978505,0.985353,6.758682,13.261233
