Keuwl Accelerometer Data File
2021-04-11 16-32-20

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
1.6468877,0.261740,-0.025625,1.040005,1.072742,14.191185,354.408447
1.6662633,0.266987,-0.034289,1.039273,1.073567,14.520950,352.681702
1.6856380,0.256127,-0.031970,1.081493,1.111868,13.423411,352.885071
1.7050115,0.245511,-0.022330,1.192901,1.218108,11.676359,354.803009
1.7243854,0.238922,-0.004393,1.305162,1.326858,10.375378,358.946686
1.7437613,0.219032,-0.000244,1.359706,1.377235,9.151028,359.936157
1.7631359,0.199996,-0.029286,1.312727,1.328198,8.753447,351.669342
1.7825121,0.178154,-0.062842,1.197049,1.211864,8.968194,340.570221
1.8018873,0.176812,-0.068455,1.091743,1.108085,9.852173,338.835419
1.8212634,0.204755,-0.045515,1.029511,1.050662,11.515859,347.467590
1.8406379,0.235627,-0.017937,0.993514,1.021231,13.379280,355.646667
1.8600147,0.245023,0.011226,0.973991,1.004400,14.134882,2.623271
1.8793896,0.234651,0.029286,0.967523,0.996002,13.734341,7.114015
1.8987650,0.213663,0.025503,0.972892,0.996404,12.471614,6.806642
1.9181396,0.190723,0.013423,0.982898,1.001321,11.007771,4.025694
1.9375153,0.174249,0.005857,0.989732,1.004970,9.990524,1.925184
1.9568894,0.176690,0.006345,0.999249,1.014770,10.033876,2.056700
1.9762654,0.184743,0.019158,0.997907,1.015045,10.543425,5.920343
1.9956412,0.189380,0.023795,0.980458,0.998864,11.016191,7.161364
2.0150154,0.183523,0.021964,0.955931,0.973636,10.943303,6.824747
2.0343890,0.170345,0.020744,0.919690,0.935563,10.569150,6.943093
2.0537636,0.161559,0.021842,0.879667,0.894646,10.499512,7.699498
2.0731378,0.169246,0.041854,0.856116,0.873688,11.510674,13.890354
2.0925133,0.175470,0.073092,0.838911,0.860176,12.766775,22.614206
2.1118891,0.169612,0.087735,0.858557,0.879537,12.539621,27.350996
2.1312640,0.155092,0.062110,0.871369,0.887240,10.853513,21.824720
2.1506371,0.129223,0.050274,0.861607,0.872693,9.142176,21.258341
2.1700130,0.109089,0.053812,0.856360,0.864956,8.084346,26.256599
2.1893885,0.101890,0.057839,0.871125,0.878968,7.660012,29.582045
2.2087653,0.095300,0.079315,0.898336,0.906852,7.858327,39.769474
2.2281394,0.093104,0.103110,0.897360,0.908050,8.800335,47.919270
2.2475164,0.084196,0.109699,0.866610,0.877574,9.066290,52.493057
2.2668912,0.061744,0.113726,0.872589,0.882133,8.435521,61.501644
2.2862670,0.063818,0.134226,0.904925,0.917049,9.326980,64.571037
2.3056412,0.057473,0.153627,0.946779,0.960883,9.828733,69.488853
2.3250165,0.061134,0.180229,0.994002,1.012058,10.838831,71.263008
2.3443911,0.085294,0.177178,1.043910,1.062269,10.667728,64.293602
2.3637669,0.087247,0.172053,1.084544,1.101567,10.085803,63.110790
2.3831422,0.089565,0.187916,1.117124,1.136354,10.555643,64.516441
2.4025187,0.092616,0.203779,1.091987,1.114693,11.584169,65.558632
2.4218926,0.084928,0.212077,0.996443,1.022295,12.912784,68.175858
2.4412665,0.082732,0.220984,0.924693,0.954325,14.315246,69.475166
2.4606407,0.087857,0.211100,0.881253,0.910433,14.545433,67.403656
2.4800167,0.095910,0.249416,0.872345,0.912356,17.031118,68.966248
2.4993913,0.103964,0.280288,0.907732,0.955692,18.228508,69.649246
2.5187664,0.136056,0.266865,0.911759,0.959704,18.187283,62.986115
2.5381408,0.122023,0.177422,0.958616,0.982503,12.660152,55.481445
2.5575154,0.066869,0.037217,1.018529,1.021400,4.296873,29.098970
2.5768893,0.103232,-0.063940,1.034758,1.041859,6.693103,328.226532
2.5962622,0.150943,0.072604,1.037077,1.050516,9.174511,25.687668
2.6156356,0.145696,0.227574,0.876128,0.916852,17.140892,57.372040
2.6350091,0.177056,0.303228,0.790589,0.865059,23.948112,59.719196
2.6543829,0.152163,0.302252,0.987657,1.044019,18.912588,63.277874
2.6737580,0.210734,0.273210,1.046717,1.102120,18.244333,52.356049
2.6931324,0.132761,-0.038559,1.182651,1.190704,6.667416,343.804535
2.7125070,0.076265,-0.222327,1.044154,1.070282,12.686055,288.933472
2.7318807,-0.118607,0.081268,0.798277,0.811122,10.210087,145.581635
2.7512560,-0.051128,0.320189,0.570093,0.655852,29.629448,99.072395
2.7706316,0.009152,0.435745,0.635864,0.770896,34.427998,88.796822
2.7900062,0.106892,0.477477,0.777899,0.918987,32.169773,77.381302
2.8093801,0.004881,0.414269,0.880887,0.973450,25.188511,89.324974
2.8287559,-0.048443,0.360335,0.877470,0.949811,22.506510,97.656906
2.8481307,-0.050030,0.419394,0.836348,0.936949,26.794426,96.802673
2.8675079,-0.021354,0.465519,0.790834,0.917922,30.509254,92.626404
2.8868847,-0.003417,0.453195,0.682355,0.819149,33.591389,90.431946
2.9062607,-0.103110,0.362165,0.635986,0.739103,30.629116,105.891838
2.9256341,-0.234773,0.309451,0.696143,0.797179,29.160433,127.186684
2.9450099,-0.297371,0.283094,0.754593,0.859059,28.550678,136.408920
2.9643853,-0.320067,0.286877,0.851235,0.953595,26.790661,138.130066
2.9837615,-0.323850,0.365338,0.866000,0.994136,29.412355,131.555054
3.0031374,-0.360213,0.405972,0.749102,0.925051,35.924118,131.582184
3.0225146,-0.289195,0.352892,0.861973,0.975276,27.892801,129.334686
3.0418911,-0.214639,0.320799,0.830857,0.916136,24.917639,123.785522
3.0612681,-0.200972,0.325802,0.849405,0.931679,24.259691,121.668526
3.0806434,-0.223669,0.347523,0.913467,1.002607,24.343388,122.765717
3.1000195,-0.232210,0.375710,0.962154,1.058688,24.657557,121.718460
3.1193953,-0.196702,0.379249,1.063678,1.146269,21.882811,117.414032
3.1387708,-0.168514,0.359603,1.105410,1.174582,19.761309,115.108360
3.1581450,-0.211711,0.367900,0.991440,1.078483,23.177296,119.918533
3.1775196,-0.193041,0.374856,0.926035,1.017508,24.480688,117.247292
3.1968930,-0.166196,0.373270,0.921154,1.007709,23.920652,114.000710
3.2162683,-0.161193,0.391329,0.867708,0.965422,26.000957,112.387321
3.2356427,-0.141303,0.390597,0.819631,0.918873,26.874851,109.888199
3.2550187,-0.125684,0.382543,0.820851,0.914294,26.129829,108.187866
3.2743940,-0.129345,0.389865,0.843182,0.937912,25.973305,108.354210
3.2937686,-0.129101,0.412073,0.870515,0.971734,26.383924,107.395554
3.3131418,-0.118363,0.430987,0.857702,0.967167,27.523787,105.356644
3.3325167,-0.117386,0.448802,0.835128,0.955323,29.051435,104.657646
3.3518894,-0.117631,0.457832,0.801083,0.930151,30.543907,104.409309
3.3712630,-0.107381,0.478820,0.755935,0.901242,32.989491,102.640076
3.3906374,-0.082366,0.494561,0.725673,0.882029,34.640862,99.455444
3.4100134,-0.073580,0.502980,0.723355,0.884107,35.097439,98.322662
3.4293902,-0.061134,0.512010,0.750688,0.910727,34.485142,96.808846
3.4487686,-0.068455,0.511034,0.786319,0.940287,33.253334,97.629593
3.4681449,-0.090419,0.497123,0.827440,0.969518,31.410473,100.308556
3.4875212,-0.090297,0.478332,0.862583,0.990457,29.437262,100.690239
3.5068982,-0.088467,0.462957,0.872345,0.991535,28.382627,100.818298
3.5262756,-0.081390,0.472230,0.859044,0.983658,29.153690,99.778938
3.5456524,-0.056253,0.502370,0.857946,0.995797,30.506981,96.389069
3.5650306,-0.037583,0.509448,0.886012,1.022725,29.965696,94.219208
3.5844071,-0.043684,0.499930,0.918348,1.046519,28.654572,94.993881
3.6037846,-0.058449,0.483823,0.907122,1.029743,28.246386,96.888351
3.6231613,-0.090541,0.474061,0.847574,0.975353,29.658249,100.812759
3.6425378,-0.103964,0.463689,0.784854,0.917503,31.193380,102.637321
3.6619143,-0.108967,0.461248,0.774482,0.907991,31.464571,103.292046
3.6812913,-0.127758,0.448558,0.797057,0.923486,30.334015,105.898041
3.7006681,-0.150455,0.423665,0.824878,0.939443,28.591930,109.551308
3.7200458,-0.163755,0.403287,0.840741,0.946732,27.371374,112.099686
3.7394218,-0.173639,0.411951,0.835006,0.947148,28.163969,112.855652
3.7587969,-0.173029,0.419394,0.844646,0.958779,28.241638,112.419533
3.7781737,-0.159851,0.410731,0.861729,0.967899,27.087946,111.265289
3.7975523,-0.161803,0.411585,0.859533,0.966633,27.226725,111.460876
3.8169291,-0.150211,0.430498,0.881741,0.992653,27.343678,109.235046
3.8363061,-0.129467,0.440993,0.917738,1.026391,26.601768,106.361214
3.8556824,-0.118729,0.445629,0.907610,1.018056,26.936033,104.918724
