Keuwl Accelerometer Data File
2021-05-23 11-13-36

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
1.6699498,0.040756,0.133494,0.973136,0.983095,8.162241,73.022484
1.6893696,0.041610,0.129833,0.971306,0.980828,7.990137,72.229935
1.7087889,0.037827,0.126416,0.971550,0.980470,7.734490,73.341354
1.7282085,0.034411,0.129345,0.970330,0.979517,7.853605,75.102234
1.7476301,0.038803,0.121413,0.971184,0.979513,7.477061,72.276222
1.7670497,0.035021,0.124342,0.969598,0.978165,7.588842,74.270195
1.7864696,0.046735,0.115678,0.979848,0.987759,7.256311,68.000877
1.8058884,0.046369,0.113238,0.977651,0.985279,7.134104,67.731743
1.8253053,0.047955,0.116654,0.984973,0.993015,7.297078,67.653030
1.8447219,0.052714,0.110187,0.978383,0.985979,7.116345,64.433296
1.8641406,0.052714,0.111285,0.990830,0.998452,7.084296,64.653824
1.8835607,0.054788,0.112994,0.990708,0.998635,7.223956,64.132126
1.9029804,0.055643,0.112262,0.991684,0.999568,7.200889,63.634586
1.9223982,0.054300,0.112994,0.993880,1.001756,7.189083,64.332855
1.9418155,0.062964,0.113970,0.987779,0.996324,7.509272,61.080994
1.9612331,0.056253,0.119461,0.998029,1.006726,7.536661,64.784790
1.9806509,0.056619,0.122389,0.990220,0.999360,7.755017,65.174171
2.0000677,0.052958,0.122389,0.991562,1.000489,7.659782,66.601776
2.0194860,0.055155,0.123854,0.986559,0.995832,7.824936,65.995628
2.0389020,0.060280,0.121413,0.976797,0.986158,7.900676,63.596405
2.0583198,0.045881,0.125074,0.991318,1.000230,7.654169,69.855484
2.0777359,0.053690,0.131541,0.972892,0.983212,8.308463,67.796524
2.0971506,0.058937,0.127148,0.974967,0.984988,8.179781,65.130783
2.1165667,0.048199,0.130687,0.985949,0.995740,8.041370,69.755310
2.1359847,0.041244,0.132761,0.968744,0.978668,8.166521,72.741974
2.1554017,0.039658,0.127880,0.978139,0.987260,7.794274,72.770576
2.1748190,0.046369,0.133738,0.982166,0.992314,8.200901,70.877785
2.1942360,0.045027,0.126782,0.975333,0.984569,7.854004,70.447548
