0,0.00700,0.12133,0.03515,-0.98583
1,0.01300,0.09985,0.04174,-1.00903
2,0.01900,0.09594,0.05004,-1.00463
3,0.02500,0.11718,0.03027,-1.01342
4,0.03100,0.08178,0.01586,-0.99926
5,0.03700,0.11206,0.03662,-1.00024
6,0.04300,0.10083,0.04248,-0.99145
7,0.05000,0.11059,0.03100,-1.00219
8,0.05600,0.09692,0.03857,-0.99902
9,0.06200,0.11401,0.03100,-1.01391
10,0.06800,0.11547,0.02124,-0.99658
11,0.07400,0.12158,0.03857,-0.98925
12,0.08000,0.10205,0.03784,-1.02368
13,0.08600,0.09912,0.03271,-1.00561
14,0.09200,0.11279,0.01708,-0.99755
15,0.09800,0.09936,0.03686,-0.99877
16,0.10400,0.11621,0.03369,-1.01904
17,0.11000,0.09960,0.03442,-0.99560
18,0.11700,0.12231,0.02050,-1.00537
19,0.12300,0.10766,0.01831,-1.00854
20,0.12900,0.12377,0.03930,-1.00976
21,0.13500,0.13720,0.03271,-0.98730
22,0.14100,0.12646,0.03564,-1.00415
23,0.14700,0.09741,0.03149,-0.99951
24,0.15300,0.11376,0.03540,-1.00659
25,0.15900,0.12084,0.04052,-1.01293
26,0.16500,0.12060,0.01831,-1.00146
27,0.17100,0.10253,0.03613,-1.02612
28,0.17800,0.10009,0.03125,-1.00781
29,0.18400,0.11254,0.03198,-1.02148
30,0.19000,0.11157,0.03613,-0.99487
31,0.19600,0.11523,0.03906,-1.01000
32,0.20200,0.11987,0.05029,-0.98681
33,0.20800,0.12646,0.03759,-1.00585
34,0.21400,0.10253,0.03540,-0.99853
35,0.22000,0.12207,0.03295,-1.00463
36,0.22600,0.11840,0.03417,-0.98901
37,0.23200,0.12158,0.03881,-1.00878
38,0.23800,0.09448,0.04492,-1.00170
39,0.24500,0.10839,0.03149,-1.00952
40,0.25100,0.11157,0.02685,-1.01171
41,0.25700,0.11254,0.03930,-0.99145
42,0.26300,0.09912,0.03125,-1.00415
43,0.26900,0.09692,0.05541,-1.00585
44,0.27500,0.11059,0.01562,-1.00073
45,0.28100,0.10253,0.03466,-0.98120
46,0.28700,0.11474,0.03491,-1.00903
47,0.29100,0.11791,0.02026,-1.00219
48,0.29700,0.09741,0.04614,-1.00537
49,0.30300,0.10888,0.04687,-1.00097
50,0.30900,0.11938,0.02612,-0.99951
51,0.31500,0.10034,0.03393,-0.97265
52,0.32100,0.09912,0.02563,-1.01074
53,0.32700,0.09863,0.04614,-0.99584
54,0.33300,0.12036,0.02978,-1.00854
55,0.33900,0.08178,0.02197,-0.99511
56,0.34500,0.11132,0.04028,-1.01367
57,0.35100,0.13842,0.04541,-0.99584
58,0.35800,0.13037,0.01855,-0.99218
59,0.36400,0.10620,0.03759,-1.01293
60,0.37000,0.10327,0.01733,-0.99780
61,0.37600,0.11914,0.04321,-1.00439
62,0.38200,0.11352,0.03344,-0.99536
63,0.38800,0.10058,0.01977,-1.01293
64,0.39400,0.09692,0.06079,-1.01220
65,0.40000,0.13208,0.00634,-1.01708
66,0.40600,0.10278,0.04199,-0.99096
67,0.41200,0.12207,0.02050,-1.00146
68,0.41800,0.11889,0.03857,-0.98559
69,0.42500,0.11987,0.03637,-1.00903
70,0.43100,0.10229,0.04541,-0.98583
71,0.43700,0.11206,0.03027,-1.01293
72,0.44300,0.12011,0.03588,-0.99462
73,0.44900,0.12109,0.04125,-1.01171
74,0.45500,0.09448,0.02050,-1.01123
75,0.46300,0.10937,0.04101,-1.02465
76,0.47100,0.10766,0.03588,-1.00756
77,0.47900,0.10913,0.03662,-1.01391
78,0.48700,0.09667,0.04882,-1.01513
79,0.49500,0.12304,0.04589,-1.01220
80,0.50300,0.11572,0.03491,-1.01342
81,0.51100,0.11865,0.02661,-1.01269
82,0.51900,0.13623,0.02246,-0.98803
83,0.52600,0.11962,0.03417,-0.99438
84,0.53400,0.12158,0.02490,-0.99096
85,0.54200,0.12109,0.03857,-1.01074
86,0.55000,0.12084,0.01684,-1.01489
87,0.55900,0.09741,0.03881,-1.00927
88,0.56800,0.11889,0.01586,-1.01464
89,0.57700,0.11962,0.02246,-0.98510
90,0.58700,0.11132,0.03393,-0.98852
91,0.59600,0.11840,0.05151,-1.01513
92,0.60500,0.10229,0.04565,-1.02294
93,0.61500,0.10668,0.04272,-1.00146
94,0.62400,0.11279,0.03222,-0.98510
95,0.63300,0.09765,0.04394,-0.98461
96,0.64200,0.10620,0.03369,-1.01123
97,0.65200,0.10961,0.01977,-0.99096
98,0.66100,0.12011,0.04223,-0.99853
99,0.67000,0.11791,0.03466,-0.98754
100,0.67900,0.12841,0.04150,-1.00048
